"ctry_code";"nace2_code";"RCA_Gen";"RCA_AI";"Period"
"IN";"20.4";0,668979370347029;NA;"2004-2018"
"IN";"20.42";0,485568199852007;0;"2004-2018"
"IN";"20.5";0,37785421784702;0;"2004-2018"
"IN";"20.51";0,17941972326997;0;"2004-2018"
"IN";"20.6";0,27728727130459;NA;"2004-2018"
"IN";"21";2,65583227802323;0;"2004-2018"
"IN";"22";0,257732471640959;0;"2004-2018"
"IN";"22.1";0,543139650986916;NA;"2004-2018"
"IN";"22.2";0,197782201160201;0;"2004-2018"
"IN";"23";0,370983241036462;0;"2004-2018"
"IN";"23.1";0,214241271366593;0;"2004-2018"
"IN";"23.3";0,196360692687185;0;"2004-2018"
"IN";"23.42";0,303303958103167;NA;"2004-2018"
"IN";"23.5";0,328019597703551;0;"2004-2018"
"IN";"24";0,260441756135956;0;"2004-2018"
"IN";"24.46";0,945785085894846;NA;"2004-2018"
"IN";"25.1";0,127507782382741;0;"2004-2018"
"IN";"25.2";1,00317640362542;0;"2004-2018"
"IN";"25.3";0,191958726921611;0;"2004-2018"
"IN";"25.4";0,210801530926351;0;"2004-2018"
"IN";"25.5";0,282665318925125;0;"2004-2018"
"IN";"25.6";0,291737220040668;0;"2004-2018"
"IN";"25.7";0,254402758389796;0;"2004-2018"
"IN";"25.9";0,36050480233507;0;"2004-2018"
"IN";"25.94";0,412871107392905;NA;"2004-2018"
"IN";"26.1";0,413445394519825;0;"2004-2018"
"IN";"26.11";0,620932562613432;0;"2004-2018"
"IN";"26.2";3,72309916269392;1,42409692500854;"2004-2018"
"IN";"26.3";2,03302841683458;1,37429632291292;"2004-2018"
"IN";"26.4";3,87501780269742;0;"2004-2018"
"IN";"26.5";0,573051030653147;0,234174416468811;"2004-2018"
"IN";"26.51";1,03111280021196;0,465305526567645;"2004-2018"
"IN";"26.52";0,315913870919503;0;"2004-2018"
"IN";"26.6";0,434260545320091;2,42955957086392;"2004-2018"
"IN";"26.7";0,226495515984601;0;"2004-2018"
"IN";"26.8";0,378605830759294;NA;"2004-2018"
"IN";"27.1";0,485392690696143;0;"2004-2018"
"IN";"27.12";0,750012235079967;0,553070471416177;"2004-2018"
"IN";"27.2";0,258277882609364;0;"2004-2018"
"IN";"27.3";0,215677533667812;0;"2004-2018"
"IN";"27.33";0,589362149102226;0;"2004-2018"
"IN";"27.4";0,164948136898917;0;"2004-2018"
"IN";"27.5";0,307847262200957;0;"2004-2018"
"IN";"27.9";0,789568651602309;0,365740150452633;"2004-2018"
"IN";"28.1";0,840052908992421;0,652543577785992;"2004-2018"
"IN";"28.11";1,47490837477847;6,47882552230378;"2004-2018"
"IN";"28.14";0,215937734252991;0;"2004-2018"
"IN";"28.21";0,326794447318024;0;"2004-2018"
"IN";"28.22";0,334635490558626;0;"2004-2018"
"IN";"28.23";0,837392711622385;0,526247952272816;"2004-2018"
"IN";"28.25";0,277714982037947;0;"2004-2018"
"IN";"28.29";0,397320460340147;1,38831975477938;"2004-2018"
"IN";"28.3";0,172331230561199;0;"2004-2018"
"IN";"28.4";0,215735980330059;0;"2004-2018"
"IN";"28.9";0,263137118217943;0;"2004-2018"
"IN";"28.92";0,126966342227343;0;"2004-2018"
"IN";"28.94";0,483969168983365;0;"2004-2018"
"IN";"28.95";0,067250645236255;0;"2004-2018"
"IN";"28.99";0,261544597667723;0;"2004-2018"
"IN";"29.1";0,639941831965194;1,24821409145302;"2004-2018"
"IN";"29.3";0,606705241658617;0;"2004-2018"
"IN";"30";0,602008795023899;2,42955957086392;"2004-2018"
"IN";"31";0,220670811932872;0;"2004-2018"
"IN";"32";0,220446181107053;0;"2004-2018"
"IN";"32.5";0,650154603557282;0,617731377836002;"2004-2018"
"IN";"32.9";0,379331711138716;2,6677516856545;"2004-2018"
"IN";"42.2";0,167880795033791;0;"2004-2018"
"IN";"42.91";0,127594509969828;0;"2004-2018"
"IN";"43";0,156616128249928;0;"2004-2018"
"IN";"62";2,98410384892284;1,15869627225424;"2004-2018"
"IO";"10";0;NA;"2004-2018"
"IO";"10.5";0;NA;"2004-2018"
"IO";"11";0;NA;"2004-2018"
"IO";"12";0;NA;"2004-2018"
"IO";"13";0;NA;"2004-2018"
"IO";"14";0;NA;"2004-2018"
"IO";"15";0;NA;"2004-2018"
"IO";"16";0;NA;"2004-2018"
"IO";"17";0;NA;"2004-2018"
"IO";"18.1";0;NA;"2004-2018"
"IO";"19";0;NA;"2004-2018"
"IO";"20.1";0;NA;"2004-2018"
"IO";"20.2";0;NA;"2004-2018"
"IO";"20.3";0;NA;"2004-2018"
"IO";"20.4";0;NA;"2004-2018"
"IO";"20.42";0;NA;"2004-2018"
"IO";"20.5";0;NA;"2004-2018"
"IO";"20.51";0;NA;"2004-2018"
"IO";"20.6";0;NA;"2004-2018"
"IO";"21";0;NA;"2004-2018"
"IO";"22";0;NA;"2004-2018"
"IO";"22.1";0;NA;"2004-2018"
"IO";"22.2";0;NA;"2004-2018"
"IO";"23";0;NA;"2004-2018"
"IO";"23.1";0;NA;"2004-2018"
"IO";"23.3";0;NA;"2004-2018"
"IO";"23.42";0;NA;"2004-2018"
"IO";"23.5";0;NA;"2004-2018"
"IO";"24";0;NA;"2004-2018"
"IO";"24.46";0;NA;"2004-2018"
"IO";"25.1";0;NA;"2004-2018"
"IO";"25.2";0;NA;"2004-2018"
"IO";"25.3";0;NA;"2004-2018"
"IO";"25.4";0;NA;"2004-2018"
"IO";"25.5";0;NA;"2004-2018"
"IO";"25.6";0;NA;"2004-2018"
"IO";"25.7";0;NA;"2004-2018"
"IO";"25.9";0;NA;"2004-2018"
"IO";"25.94";0;NA;"2004-2018"
"IO";"26.1";0;NA;"2004-2018"
"IO";"26.11";0;NA;"2004-2018"
"IO";"26.2";14,0794002894856;NA;"2004-2018"
"IO";"26.3";0;NA;"2004-2018"
"IO";"26.4";0;NA;"2004-2018"
"IO";"26.5";0;NA;"2004-2018"
"IO";"26.51";0;NA;"2004-2018"
"IO";"26.52";0;NA;"2004-2018"
"IO";"26.6";0;NA;"2004-2018"
"IO";"26.7";0;NA;"2004-2018"
"IO";"26.8";0;NA;"2004-2018"
"IO";"27.1";0;NA;"2004-2018"
"IO";"27.12";0;NA;"2004-2018"
"IO";"27.2";0;NA;"2004-2018"
"IO";"27.3";0;NA;"2004-2018"
"IO";"27.33";0;NA;"2004-2018"
"IO";"27.4";0;NA;"2004-2018"
"IO";"27.5";0;NA;"2004-2018"
"IO";"27.9";0;NA;"2004-2018"
"IO";"28.1";0;NA;"2004-2018"
"IO";"28.11";0;NA;"2004-2018"
"IO";"28.14";0;NA;"2004-2018"
"IO";"28.21";0;NA;"2004-2018"
"IO";"28.22";0;NA;"2004-2018"
"IO";"28.23";0;NA;"2004-2018"
"IO";"28.25";0;NA;"2004-2018"
"IO";"28.29";0;NA;"2004-2018"
"IO";"28.3";0;NA;"2004-2018"
"IO";"28.4";0;NA;"2004-2018"
"IO";"28.9";0;NA;"2004-2018"
"IO";"28.92";0;NA;"2004-2018"
"IO";"28.94";0;NA;"2004-2018"
"IO";"28.95";0;NA;"2004-2018"
"IO";"28.99";0;NA;"2004-2018"
"IO";"29.1";0;NA;"2004-2018"
"IO";"29.3";0;NA;"2004-2018"
"IO";"30";0;NA;"2004-2018"
"IO";"31";0;NA;"2004-2018"
"IO";"32";0;NA;"2004-2018"
"IO";"32.5";0;NA;"2004-2018"
"IO";"32.9";0;NA;"2004-2018"
"IO";"42.2";0;NA;"2004-2018"
"IO";"42.91";0;NA;"2004-2018"
"IO";"43";0;NA;"2004-2018"
"IO";"62";0;NA;"2004-2018"
"IQ";"10";0;NA;"2004-2018"
"IQ";"10.5";0;NA;"2004-2018"
"IQ";"11";0;NA;"2004-2018"
"IQ";"12";0;NA;"2004-2018"
"IQ";"13";0;NA;"2004-2018"
"IQ";"14";0;NA;"2004-2018"
"IQ";"15";0;NA;"2004-2018"
"IQ";"16";0;NA;"2004-2018"
"IQ";"17";0;NA;"2004-2018"
"IQ";"18.1";0;NA;"2004-2018"
"IQ";"19";0;NA;"2004-2018"
"IQ";"20.1";1,30421272719414;NA;"2004-2018"
"IQ";"20.2";0;NA;"2004-2018"
"IQ";"20.3";0;NA;"2004-2018"
"IQ";"20.4";0;NA;"2004-2018"
"IQ";"20.42";0;NA;"2004-2018"
"IQ";"20.5";0;NA;"2004-2018"
"IQ";"20.51";0;NA;"2004-2018"
"IQ";"20.6";0;NA;"2004-2018"
"IQ";"21";2,33673629197884;NA;"2004-2018"
"IQ";"22";0;NA;"2004-2018"
"IQ";"22.1";0;NA;"2004-2018"
"IQ";"22.2";0;NA;"2004-2018"
"IQ";"23";0;NA;"2004-2018"
"IQ";"23.1";0;NA;"2004-2018"
"IQ";"23.3";0;NA;"2004-2018"
"IQ";"23.42";0;NA;"2004-2018"
"IQ";"23.5";0;NA;"2004-2018"
"IQ";"24";0;NA;"2004-2018"
"IQ";"24.46";0;NA;"2004-2018"
"IQ";"25.1";0;NA;"2004-2018"
"IQ";"25.2";0;NA;"2004-2018"
"IQ";"25.3";0;NA;"2004-2018"
"IQ";"25.4";0;NA;"2004-2018"
"IQ";"25.5";0;NA;"2004-2018"
"IQ";"25.6";0;NA;"2004-2018"
"IQ";"25.7";0;NA;"2004-2018"
"IQ";"25.9";0;NA;"2004-2018"
"IQ";"25.94";0;NA;"2004-2018"
"IQ";"26.1";0;NA;"2004-2018"
"IQ";"26.11";0;NA;"2004-2018"
"IQ";"26.2";0;NA;"2004-2018"
"IQ";"26.3";0,806129460568759;NA;"2004-2018"
"IQ";"26.4";0;NA;"2004-2018"
"IQ";"26.5";0,71860864812587;NA;"2004-2018"
"IQ";"26.51";0;NA;"2004-2018"
"IQ";"26.52";0;NA;"2004-2018"
"IQ";"26.6";0;NA;"2004-2018"
"IQ";"26.7";0;NA;"2004-2018"
"IQ";"26.8";0;NA;"2004-2018"
"IQ";"27.1";3,59631200551641;NA;"2004-2018"
"IQ";"27.12";0;NA;"2004-2018"
"IQ";"27.2";0;NA;"2004-2018"
"IQ";"27.3";0;NA;"2004-2018"
"IQ";"27.33";0;NA;"2004-2018"
"IQ";"27.4";0;NA;"2004-2018"
"IQ";"27.5";4,51159949108813;NA;"2004-2018"
"IQ";"27.9";0;NA;"2004-2018"
"IQ";"28.1";3,34175409762094;NA;"2004-2018"
"IQ";"28.11";0;NA;"2004-2018"
"IQ";"28.14";0;NA;"2004-2018"
"IQ";"28.21";0;NA;"2004-2018"
"IQ";"28.22";0;NA;"2004-2018"
"IQ";"28.23";0;NA;"2004-2018"
"IQ";"28.25";0;NA;"2004-2018"
"IQ";"28.29";2,70174657195788;NA;"2004-2018"
"IQ";"28.3";1,95181975396077;NA;"2004-2018"
"IQ";"28.4";0;NA;"2004-2018"
"IQ";"28.9";0,783760108815096;NA;"2004-2018"
"IQ";"28.92";0;NA;"2004-2018"
"IQ";"28.94";0;NA;"2004-2018"
"IQ";"28.95";0;NA;"2004-2018"
"IQ";"28.99";0;NA;"2004-2018"
"IQ";"29.1";1,94518094454915;NA;"2004-2018"
"IQ";"29.3";0;NA;"2004-2018"
"IQ";"30";3,2836783408682;NA;"2004-2018"
"IQ";"31";0;NA;"2004-2018"
"IQ";"32";0;NA;"2004-2018"
"IQ";"32.5";6,06871907696166;NA;"2004-2018"
"IQ";"32.9";0;NA;"2004-2018"
"IQ";"42.2";0;NA;"2004-2018"
"IQ";"42.91";0;NA;"2004-2018"
"IQ";"43";0;NA;"2004-2018"
"IQ";"62";0;NA;"2004-2018"
"IR";"10";0,425943098742779;0;"2004-2018"
"IR";"10.5";10,502176104618;0;"2004-2018"
"IR";"11";0,321113656811358;0;"2004-2018"
"IR";"12";2,53644215108776;0;"2004-2018"
"IR";"13";0,341724473205757;0;"2004-2018"
"IR";"14";1,19127685631665;0;"2004-2018"
"IR";"15";2,1404181248752;0;"2004-2018"
"IR";"16";1,52197210106628;NA;"2004-2018"
"IR";"17";1,37371679622223;NA;"2004-2018"
"IR";"18.1";0,567876328204995;0;"2004-2018"
"IR";"19";4,63863397415262;0;"2004-2018"
"IR";"20.1";1,90906500647257;0;"2004-2018"
"IR";"20.2";1,26125380055161;0;"2004-2018"
"IR";"20.3";1,21131296892464;NA;"2004-2018"
"IR";"20.4";0,95117623674472;NA;"2004-2018"
"IR";"20.42";0,807318343098629;0;"2004-2018"
"IR";"20.5";1,36667637589519;0;"2004-2018"
"IR";"20.51";1,02750501517006;0;"2004-2018"
"IR";"20.6";2,1987348225807;NA;"2004-2018"
"IR";"21";2,34802487309951;0;"2004-2018"
"IR";"22";0,659484121211415;0;"2004-2018"
"IR";"22.1";0;NA;"2004-2018"
"IR";"22.2";0;0;"2004-2018"
"IR";"23";0,985618481353889;0;"2004-2018"
"IR";"23.1";1,2269218610618;0;"2004-2018"
"IR";"23.3";0,674713770062268;0;"2004-2018"
"IR";"23.42";0;NA;"2004-2018"
"IR";"23.5";1,04731100103002;0;"2004-2018"
"IR";"24";1,58962911853381;0;"2004-2018"
"IR";"24.46";0;NA;"2004-2018"
"IR";"25.1";0;0;"2004-2018"
"IR";"25.2";1,41657874472066;0;"2004-2018"
"IR";"25.3";1,23672787974898;0;"2004-2018"
"IR";"25.4";1,71552752914222;0;"2004-2018"
"IR";"25.5";2,91379369854307;0;"2004-2018"
"IR";"25.6";0,751827352412257;0;"2004-2018"
"IR";"25.7";1,10585463047578;0;"2004-2018"
"IR";"25.9";0;0;"2004-2018"
"IR";"25.94";0;NA;"2004-2018"
"IR";"26.1";0,402067126601578;0;"2004-2018"
"IR";"26.11";6,82046885380787;0;"2004-2018"
"IR";"26.2";0,553848044513927;0;"2004-2018"
"IR";"26.3";0,362174105472921;0;"2004-2018"
"IR";"26.4";1,14619152403232;0;"2004-2018"
"IR";"26.5";1,0831202812332;0;"2004-2018"
"IR";"26.51";0,356677888544424;0;"2004-2018"
"IR";"26.52";0;0;"2004-2018"
"IR";"26.6";2,03476362610032;0;"2004-2018"
"IR";"26.7";0,552143813423292;0;"2004-2018"
"IR";"26.8";0;NA;"2004-2018"
"IR";"27.1";1,35513206004966;0;"2004-2018"
"IR";"27.12";0,264771825437452;0;"2004-2018"
"IR";"27.2";0,734455486384671;0;"2004-2018"
"IR";"27.3";0,673716589735033;0;"2004-2018"
"IR";"27.33";0,34915580354645;0;"2004-2018"
"IR";"27.4";0,39851527504174;0;"2004-2018"
"IR";"27.5";0,610264665461197;0;"2004-2018"
"IR";"27.9";1,40652580339709;0;"2004-2018"
"IR";"28.1";1,48522404338708;0;"2004-2018"
"IR";"28.11";1,29210516903639;0;"2004-2018"
"IR";"28.14";1,23663720390179;0;"2004-2018"
"IR";"28.21";1,77299430505798;0;"2004-2018"
"IR";"28.22";0,615985153779335;0;"2004-2018"
"IR";"28.23";0,235688187276433;0;"2004-2018"
"IR";"28.25";0,633354918589903;0;"2004-2018"
"IR";"28.29";0,978893685491984;0;"2004-2018"
"IR";"28.3";0,735468313086668;0;"2004-2018"
"IR";"28.4";0,608839731768943;0;"2004-2018"
"IR";"28.9";0,590659792150507;0;"2004-2018"
"IR";"28.92";0,727113781131488;0;"2004-2018"
"IR";"28.94";1,34834877480347;0;"2004-2018"
"IR";"28.95";0;0;"2004-2018"
"IR";"28.99";1,5260803906338;0;"2004-2018"
"IR";"29.1";0,817539817274279;0;"2004-2018"
"IR";"29.3";0;0;"2004-2018"
"IR";"30";1,6180443998481;0;"2004-2018"
"IR";"31";0,67902592968856;0;"2004-2018"
"IR";"32";0,749583417125469;0;"2004-2018"
"IR";"32.5";2,93174834635829;0;"2004-2018"
"IR";"32.9";1,17928418532264;0;"2004-2018"
"IR";"42.2";0,721067710829659;0;"2004-2018"
"IR";"42.91";1,97292020400241;0;"2004-2018"
"IR";"43";1,59989861607804;0;"2004-2018"
"IR";"62";0,966968761515156;0;"2004-2018"
"IS";"10";0,534364978422759;0;"2004-2018"
"IS";"10.5";0;0;"2004-2018"
"IS";"11";0;0;"2004-2018"
"IS";"12";0;0;"2004-2018"
"IS";"13";0,714514807612038;0;"2004-2018"
"IS";"14";0,830283869554028;0;"2004-2018"
"IS";"15";1,49180657188271;0;"2004-2018"
"IS";"16";0;NA;"2004-2018"
"IS";"17";8,61695081266673;NA;"2004-2018"
"IS";"18.1";0;0;"2004-2018"
"IS";"19";1,76344762653736;0;"2004-2018"
"IS";"20.1";0,316172782350093;0;"2004-2018"
"IS";"20.2";0,5274334075034;0;"2004-2018"
"IS";"20.3";0;NA;"2004-2018"
"IS";"20.4";0;NA;"2004-2018"
"IS";"20.42";0;0;"2004-2018"
"IS";"20.5";0,357199507336244;0;"2004-2018"
"IS";"20.51";0;0;"2004-2018"
"IS";"20.6";0;NA;"2004-2018"
"IS";"21";2,87961442041837;0;"2004-2018"
"IS";"22";0,590966290436203;0;"2004-2018"
"IS";"22.1";0;NA;"2004-2018"
"IS";"22.2";0;0;"2004-2018"
"IS";"23";0,412167728566172;0;"2004-2018"
"IS";"23.1";0;0;"2004-2018"
"IS";"23.3";5,64306062233896;0;"2004-2018"
"IS";"23.42";0;NA;"2004-2018"
"IS";"23.5";0;0;"2004-2018"
"IS";"24";0,369307775012905;0;"2004-2018"
"IS";"24.46";0;NA;"2004-2018"
"IS";"25.1";1,52681216379372;0;"2004-2018"
"IS";"25.2";0;0;"2004-2018"
"IS";"25.3";0;0;"2004-2018"
"IS";"25.4";0;0;"2004-2018"
"IS";"25.5";0;0;"2004-2018"
"IS";"25.6";0;0;"2004-2018"
"IS";"25.7";0;0;"2004-2018"
"IS";"25.9";0,947585978432097;0;"2004-2018"
"IS";"25.94";0;NA;"2004-2018"
"IS";"26.1";0,210171452541734;0;"2004-2018"
"IS";"26.11";0;0;"2004-2018"
"IS";"26.2";0,975196556847489;0;"2004-2018"
"IS";"26.3";0,610704136794515;0;"2004-2018"
"IS";"26.4";0,59914556938053;0;"2004-2018"
"IS";"26.5";0,522624471364269;0;"2004-2018"
"IS";"26.51";0,372890519841897;0;"2004-2018"
"IS";"26.52";0;0;"2004-2018"
"IS";"26.6";0,709084293944051;0;"2004-2018"
"IS";"26.7";0,164926074139425;0;"2004-2018"
"IS";"26.8";0;NA;"2004-2018"
"IS";"27.1";0;0;"2004-2018"
"IS";"27.12";0;0;"2004-2018"
"IS";"27.2";0,191959956668721;0;"2004-2018"
"IS";"27.3";0;0;"2004-2018"
"IS";"27.33";1,09507956566841;0;"2004-2018"
"IS";"27.4";0,555506140967273;0;"2004-2018"
"IS";"27.5";0,455717120311933;0;"2004-2018"
"IS";"27.9";0,392122345189492;0;"2004-2018"
"IS";"28.1";0,607591654112898;0;"2004-2018"
"IS";"28.11";0;0;"2004-2018"
"IS";"28.14";0;0;"2004-2018"
"IS";"28.21";0;0;"2004-2018"
"IS";"28.22";0;0;"2004-2018"
"IS";"28.23";0,308001608372611;0;"2004-2018"
"IS";"28.25";0,264857511410323;0;"2004-2018"
"IS";"28.29";1,06432440713492;0;"2004-2018"
"IS";"28.3";2,24755001971241;0;"2004-2018"
"IS";"28.4";0,201004504746684;0;"2004-2018"
"IS";"28.9";1,47251899231927;0;"2004-2018"
"IS";"28.92";0;0;"2004-2018"
"IS";"28.94";0,469879118492117;0;"2004-2018"
"IS";"28.95";0;0;"2004-2018"
"IS";"28.99";0;0;"2004-2018"
"IS";"29.1";0,1178897542151;0;"2004-2018"
"IS";"29.3";0;0;"2004-2018"
"IS";"30";0,995054042687332;0;"2004-2018"
"IS";"31";0,354945372337202;0;"2004-2018"
"IS";"32";0,742410370071637;0;"2004-2018"
"IS";"32.5";8,7046273629147;0;"2004-2018"
"IS";"32.9";0,778666112796765;0;"2004-2018"
"IS";"42.2";1,50768703173474;0;"2004-2018"
"IS";"42.91";2,7501311934579;0;"2004-2018"
"IS";"43";0,912338880242851;0;"2004-2018"
"IS";"62";1,30825185381462;0;"2004-2018"
"IT";"10";0,520076750340388;0;"2004-2018"
"IT";"10.5";6,20152950188101;0;"2004-2018"
"IT";"11";0,605552490594076;0;"2004-2018"
"IT";"12";1,28840237832549;0;"2004-2018"
"IT";"13";0,982903437158736;0;"2004-2018"
"IT";"14";1,17997789613113;0;"2004-2018"
"IT";"15";5,97981661373451;0;"2004-2018"
"IT";"16";1,68148310844442;NA;"2004-2018"
"IT";"17";0,60184252121676;NA;"2004-2018"
"IT";"18.1";0,800466772729002;0;"2004-2018"
"IT";"19";0,690802172003059;0;"2004-2018"
"IT";"20.1";0,560230513856349;0;"2004-2018"
"IT";"20.2";0,653475358591557;0;"2004-2018"
"IT";"20.3";0,336214409531743;NA;"2004-2018"
"IT";"20.4";1,10974937368314;NA;"2004-2018"
"IT";"20.42";0,615123948047464;0;"2004-2018"
"IT";"20.5";0,426289680811708;0;"2004-2018"
"IT";"20.51";0,861181021923142;0;"2004-2018"
"IT";"20.6";0,272235047245957;NA;"2004-2018"
"IT";"21";1,17792926011372;0;"2004-2018"
"IT";"22";2,2827126121698;0;"2004-2018"
"IT";"22.1";1,86635242029571;NA;"2004-2018"
"IT";"22.2";1,5102777962906;0;"2004-2018"
"IT";"23";1,07765203796863;0;"2004-2018"
"IT";"23.1";1,05168878394803;0;"2004-2018"
"IT";"23.3";1,41374174682658;0;"2004-2018"
"IT";"23.42";1,5576064586078;NA;"2004-2018"
"IT";"23.5";0,487339439636905;0;"2004-2018"
"IT";"24";0,403731253262782;0;"2004-2018"
"IT";"24.46";0,92855271117107;NA;"2004-2018"
"IT";"25.1";1,48830541488334;0;"2004-2018"
"IT";"25.2";1,57853570963874;0;"2004-2018"
"IT";"25.3";0,28269180648059;0;"2004-2018"
"IT";"25.4";1,97157287980334;0;"2004-2018"
"IT";"25.5";0,457899924684775;0;"2004-2018"
"IT";"25.6";0,587164516389088;0;"2004-2018"
"IT";"25.7";3,54489287063799;0;"2004-2018"
"IT";"25.9";1,75241651200348;0;"2004-2018"
"IT";"25.94";3,64813669264031;NA;"2004-2018"
"IT";"26.1";0,62686651757379;0;"2004-2018"
"IT";"26.11";0,55965028405035;0;"2004-2018"
"IT";"26.2";0,447815602842275;0,889895701209414;"2004-2018"
"IT";"26.3";0,635137119209775;2,12010347376201;"2004-2018"
"IT";"26.4";1,53377390625913;0;"2004-2018"
"IT";"26.5";0,695525543442711;1,44502749674657;"2004-2018"
"IT";"26.51";0,95627414621494;0,574255113276167;"2004-2018"
"IT";"26.52";0,753240525045957;0;"2004-2018"
"IT";"26.6";1,40178133427458;0;"2004-2018"
"IT";"26.7";0,686638568756598;0;"2004-2018"
"IT";"26.8";0;NA;"2004-2018"
"IT";"27.1";0,861758986670783;0;"2004-2018"
"IT";"27.12";0,579999252417458;0;"2004-2018"
"IT";"27.2";0,281552373098274;0;"2004-2018"
"IT";"27.3";0,519744723053334;0;"2004-2018"
"IT";"27.33";1,03254430997114;0;"2004-2018"
"IT";"27.4";0,910927980652662;0;"2004-2018"
"IT";"27.5";2,765811930766;0;"2004-2018"
"IT";"27.9";0,973443547958731;2,25688434303698;"2004-2018"
"IT";"28.1";1,41147975412696;0;"2004-2018"
"IT";"28.11";1,63262901073717;0;"2004-2018"
"IT";"28.14";1,20135208895995;0;"2004-2018"
"IT";"28.21";1,08072486261811;0;"2004-2018"
"IT";"28.22";1,05992736554912;0;"2004-2018"
"IT";"28.23";0,41808243876627;0,749384982692433;"2004-2018"
"IT";"28.25";0,786597509682559;0;"2004-2018"
"IT";"28.29";1,18814410600447;0;"2004-2018"
"IT";"28.3";0,773753955270392;10,6273541216425;"2004-2018"
"IT";"28.4";0,973571599016585;0;"2004-2018"
"IT";"28.9";1,42369769534531;0;"2004-2018"
"IT";"28.92";0,775618620552698;0;"2004-2018"
"IT";"28.94";1,55387272387433;0;"2004-2018"
"IT";"28.95";1,6506331589868;0;"2004-2018"
"IT";"28.99";1,30812049338141;0;"2004-2018"
"IT";"29.1";1,60077655709215;7,70239427164914;"2004-2018"
"IT";"29.3";1,11684555526717;0;"2004-2018"
"IT";"30";1,93447782840254;0;"2004-2018"
"IT";"31";2,10829698177787;0;"2004-2018"
"IT";"32";1,01827126458599;0;"2004-2018"
"IT";"32.5";1,54243967206274;0,95296364995432;"2004-2018"
"IT";"32.9";1,55352434209278;0;"2004-2018"
"IT";"42.2";1,57954394329002;0;"2004-2018"
"IT";"42.91";0,438444002506401;0;"2004-2018"
"IT";"43";1,44758440634041;0;"2004-2018"
"IT";"62";0,710763612413;1,12894797258147;"2004-2018"
"JE";"10";0;NA;"2004-2018"
"JE";"10.5";0;NA;"2004-2018"
"JE";"11";0;NA;"2004-2018"
"JE";"12";0;NA;"2004-2018"
"JE";"13";0;NA;"2004-2018"
"JE";"14";0;NA;"2004-2018"
"JE";"15";0;NA;"2004-2018"
"JE";"16";0;NA;"2004-2018"
"JE";"17";0;NA;"2004-2018"
"JE";"18.1";0;NA;"2004-2018"
"JE";"19";0;NA;"2004-2018"
"JE";"20.1";0;NA;"2004-2018"
"JE";"20.2";0;NA;"2004-2018"
"JE";"20.3";0;NA;"2004-2018"
"JE";"20.4";0;NA;"2004-2018"
"JE";"20.42";0;NA;"2004-2018"
"JE";"20.5";0;NA;"2004-2018"
"JE";"20.51";0;NA;"2004-2018"
"JE";"20.6";0;NA;"2004-2018"
"JE";"21";0;NA;"2004-2018"
"JE";"22";0;NA;"2004-2018"
"JE";"22.1";0;NA;"2004-2018"
"JE";"22.2";0;NA;"2004-2018"
"JE";"23";0;NA;"2004-2018"
"JE";"23.1";0;NA;"2004-2018"
"JE";"23.3";0;NA;"2004-2018"
"JE";"23.42";0;NA;"2004-2018"
"JE";"23.5";0;NA;"2004-2018"
"JE";"24";0;NA;"2004-2018"
"JE";"24.46";0;NA;"2004-2018"
"JE";"25.1";25,1924007025964;NA;"2004-2018"
"JE";"25.2";0;NA;"2004-2018"
"JE";"25.3";0;NA;"2004-2018"
"JE";"25.4";0;NA;"2004-2018"
"JE";"25.5";0;NA;"2004-2018"
"JE";"25.6";0;NA;"2004-2018"
"JE";"25.7";0;NA;"2004-2018"
"JE";"25.9";0;NA;"2004-2018"
"JE";"25.94";0;NA;"2004-2018"
"JE";"26.1";4,85496055371405;NA;"2004-2018"
"JE";"26.11";0;NA;"2004-2018"
"JE";"26.2";2,01134289849795;NA;"2004-2018"
"JE";"26.3";0,806129460568759;NA;"2004-2018"
"JE";"26.4";0;NA;"2004-2018"
"JE";"26.5";0,71860864812587;NA;"2004-2018"
"JE";"26.51";0;NA;"2004-2018"
"JE";"26.52";0;NA;"2004-2018"
"JE";"26.6";0;NA;"2004-2018"
"JE";"26.7";5,44256044660102;NA;"2004-2018"
"JE";"26.8";0;NA;"2004-2018"
"JE";"27.1";3,59631200551641;NA;"2004-2018"
"JE";"27.12";0;NA;"2004-2018"
"JE";"27.2";0;NA;"2004-2018"
"JE";"27.3";0;NA;"2004-2018"
"JE";"27.33";0;NA;"2004-2018"
"JE";"27.4";4,58292566298001;NA;"2004-2018"
"JE";"27.5";0;NA;"2004-2018"
"JE";"27.9";0;NA;"2004-2018"
"JE";"28.1";0;NA;"2004-2018"
"JE";"28.11";0;NA;"2004-2018"
"JE";"28.14";0;NA;"2004-2018"
"JE";"28.21";0;NA;"2004-2018"
"JE";"28.22";0;NA;"2004-2018"
"JE";"28.23";1,01640530762962;NA;"2004-2018"
"JE";"28.25";0;NA;"2004-2018"
"JE";"28.29";0;NA;"2004-2018"
"JE";"28.3";0;NA;"2004-2018"
"JE";"28.4";1,10552477610676;NA;"2004-2018"
"JE";"28.9";0,783760108815096;NA;"2004-2018"
"JE";"28.92";0;NA;"2004-2018"
"JE";"28.94";0;NA;"2004-2018"
"JE";"28.95";0;NA;"2004-2018"
"JE";"28.99";0;NA;"2004-2018"
"JE";"29.1";1,94518094454915;NA;"2004-2018"
"JE";"29.3";0;NA;"2004-2018"
