"appln_id";"ctry_code";"techn_field_nr";"weight";"priority_year"
419958;"FR";35;"10";2008
419972;"FR";10;"10";2008
419972;"FR";10;"10";2008
419972;"FR";10;"10";2008
420008;"FR";12;"10";2008
420022;"FR";14;"3,333333E+07";2008
420022;"FR";14;"3,333333E+07";2008
420022;"FR";14;"3,333333E+07";2008
420022;"FR";14;"3,333333E+07";2008
420022;"FR";16;"6666667";2008
420022;"FR";16;"6666667";2008
420022;"FR";16;"6666667";2008
420022;"FR";16;"6666667";2008
420039;"FR";32;"5";2008
420039;"FR";34;"5";2008
420075;"FR";13;"10";2008
420075;"FR";13;"10";2008
420090;"FR";1;"10";2008
420107;"FR";32;"10";2008
420107;"FR";32;"10";2008
420125;"FR";14;"10";2008
420125;"FR";14;"10";2008
420158;"FR";27;"10";2008
420158;"FR";27;"10";2008
420193;"FR";14;"10";2008
420193;"FR";14;"10";2008
420193;"FR";14;"10";2008
420225;"FR";3;"5";2008
420225;"FR";3;"5";2008
420225;"FR";3;"5";2008
368829;"DE";17;"10";2008
368829;"DE";17;"10";2008
368829;"DE";17;"10";2008
369506;"CA";2;"25";2007
369506;"CA";9;"25";2007
369506;"CA";13;"5";2007
369540;"DE";31;"10";2007
369540;"DE";31;"10";2007
369540;"DE";31;"10";2007
370399;"AT";6;"3,333333E+07";2008
370399;"AT";6;"3,333333E+07";2008
370399;"AT";6;"3,333333E+07";2008
370399;"AT";6;"3,333333E+07";2008
370399;"AT";7;"6666667";2008
370399;"AT";7;"6666667";2008
370399;"AT";7;"6666667";2008
370399;"AT";7;"6666667";2008
370435;"IT";9;"10";2008
370435;"IT";9;"10";2008
370435;"IT";9;"10";2008
370499;"IL";6;"10";2008
370499;"IL";6;"10";2008
370901;"CN";3;"5";2007
370901;"SE";3;"5";2007
370901;"CA";3;"5";2007
370901;"SE";3;"5";2007
370901;"CN";4;"5";2007
370901;"SE";4;"5";2007
370901;"CA";4;"5";2007
370901;"SE";4;"5";2007
371037;"US";1;"10";2007
371144;"US";1;"10";2007
371144;"US";1;"10";2007
371144;"US";1;"10";2007
371144;"US";1;"10";2007
371144;"US";1;"10";2007
372639;"CA";1;"10";2008
374209;"DE";14;"7,272727E+07";2004
374209;"DE";14;"7,272727E+07";2004
374209;"DE";19;"2,727273E+07";2004
374209;"DE";19;"2,727273E+07";2004
374645;"DE";25;"10";2005
374652;"US";8;"10";2005
374652;"US";8;"10";2005
374652;"US";8;"10";2005
374652;"US";8;"10";2005
374652;"US";8;"10";2005
374652;"US";8;"10";2005
374720;"DE";21;"3,333333E+07";2005
374720;"DE";21;"3,333333E+07";2005
374720;"DE";21;"3,333333E+07";2005
374720;"DE";21;"3,333333E+07";2005
374720;"DE";21;"3,333333E+07";2005
374720;"DE";25;"6666667";2005
374720;"DE";25;"6666667";2005
374720;"DE";25;"6666667";2005
374720;"DE";25;"6666667";2005
374720;"DE";25;"6666667";2005
375222;"JP";14;"10";2006
375222;"JP";14;"10";2006
375256;"CH";1;"10";2006
375256;"CH";1;"10";2006
375256;"FR";1;"10";2006
375324;"US";34;"10";2006
375324;"US";34;"10";2006
375324;"US";34;"10";2006
375324;"US";34;"10";2006
375349;"IT";33;"10";2006
375349;"IT";33;"10";2006
375349;"IT";33;"10";2006
375349;"IT";33;"10";2006
375349;"US";33;"10";2006
375415;"JP";21;"10";2006
375415;"JP";21;"10";2006
375415;"JP";21;"10";2006
376617;"CH";35;"10";2007
377864;"GB";10;"10";2006
378859;"ES";6;"10";2008
378891;"IT";1;"10";2008
378891;"SE";1;"10";2008
379766;"US";13;"10";2008
379766;"US";13;"10";2008
379993;"FR";4;"10";2008
379993;"FR";4;"10";2008
379993;"FR";4;"10";2008
380070;"CH";13;"5";2007
380070;"CH";13;"5";2007
380070;"CH";13;"5";2007
380070;"CH";25;"5";2007
380070;"CH";25;"5";2007
380070;"CH";25;"5";2007
380327;"CH";6;"3,333333E+07";2007
380327;"CH";13;"3,333333E+07";2007
380327;"CH";34;"3,333333E+07";2007
380536;"NL";16;"10";2007
380536;"NL";16;"10";2007
380536;"NL";16;"10";2007
380638;"IT";26;"10";2007
380729;"LK";32;"10";2007
380895;"IT";14;"4";2007
380895;"IT";14;"4";2007
380895;"IT";14;"4";2007
380895;"IT";16;"6";2007
380895;"IT";16;"6";2007
380895;"IT";16;"6";2007
380929;"IT";17;"10";2007
380929;"IT";17;"10";2007
380929;"IT";17;"10";2007
380938;"CH";17;"3,333333E+07";2007
380938;"CH";17;"3,333333E+07";2007
380938;"CH";17;"3,333333E+07";2007
380938;"CH";19;"6666667";2007
380938;"CH";19;"6666667";2007
380938;"CH";19;"6666667";2007
381095;"IT";35;"10";2007
381095;"IT";35;"10";2007
381104;"IL";35;"10";2007
381104;"IL";35;"10";2007
381263;"EE";10;"10";2007
381263;"EE";10;"10";2007
381263;"EE";10;"10";2007
381472;"JP";6;"125";2008
381472;"JP";6;"125";2008
381472;"JP";6;"125";2008
381472;"JP";6;"125";2008
381472;"JP";7;"5";2008
381472;"JP";7;"5";2008
381472;"JP";7;"5";2008
381472;"JP";7;"5";2008
381472;"JP";12;"375";2008
381472;"JP";12;"375";2008
381472;"JP";12;"375";2008
381472;"JP";12;"375";2008
381797;"DE";4;"10";2007
381797;"GB";4;"10";2007
381797;"DE";4;"10";2007
381831;"DE";4;"10";2007
381831;"DE";4;"10";2007
381865;"CA";2;"10";2007
381865;"CA";2;"10";2007
381867;"SE";2;"10";2007
381874;"CA";2;"10";2007
381874;"CA";2;"10";2007
381874;"CA";2;"10";2007
381942;"CN";2;"10";2008
381942;"CN";2;"10";2008
381942;"CN";2;"10";2008
384078;"CH";5;"10";2004
384078;"CH";5;"10";2004
384078;"CH";5;"10";2004
384146;"TW";3;"5";2004
384146;"TW";4;"5";2004
384212;"IT";31;"6666667";2004
384212;"IT";31;"6666667";2004
384212;"IT";32;"3,333333E+07";2004
384212;"IT";32;"3,333333E+07";2004
384848;"DE";6;"10";2005
384848;"DE";6;"10";2005
385073;"US";32;"10";2005
385073;"US";32;"10";2005
385073;"US";32;"10";2005
386154;"AE";35;"10";2006
386613;"JP";32;"7777778";2006
386613;"JP";32;"7777778";2006
386613;"JP";32;"7777778";2006
386613;"JP";35;"2,222222E+07";2006
386613;"JP";35;"2,222222E+07";2006
386613;"JP";35;"2,222222E+07";2006
386677;"NL";23;"10";2006
386677;"DE";23;"10";2006
386688;"JP";1;"5";2006
386688;"JP";1;"5";2006
386688;"JP";1;"5";2006
386688;"JP";6;"5";2006
386688;"JP";6;"5";2006
386688;"JP";6;"5";2006
388426;"KR";9;"10";2007
388426;"KR";9;"10";2007
388426;"KR";9;"10";2007
388492;"AT";32;"10";2007
389662;"CH";34;"10";2007
390732;"DE";30;"10";2004
391134;"CH";21;"25";2005
391134;"CH";21;"25";2005
391134;"CH";23;"25";2005
378844;"SE";3;"10";2008
378879;"SE";9;"10";2008
378879;"SE";9;"10";2008
378894;"SE";4;"10";2008
379011;"GB";12;"10";2008
379011;"GB";12;"10";2008
379011;"GB";12;"10";2008
379779;"AU";15;"10";2008
379779;"AU";15;"10";2008
379779;"AU";15;"10";2008
379979;"FR";1;"5";2008
379979;"FR";20;"25";2008
379979;"FR";30;"25";2008
380080;"CH";13;"10";2007
380080;"CH";13;"10";2007
380080;"CH";13;"10";2007
380080;"CH";13;"10";2007
380080;"CH";13;"10";2007
380080;"CH";13;"10";2007
380080;"CH";13;"10";2007
380434;"GB";31;"5";2008
380434;"GB";33;"5";2008
380716;"CN";34;"10";2007
380766;"ES";32;"10";2007
380766;"ES";32;"10";2007
381266;"FR";10;"10";2007
381266;"FR";10;"10";2007
381266;"FR";10;"10";2007
381266;"FR";10;"10";2007
381384;"CA";6;"10";2007
381434;"IT";6;"5";2007
381434;"IT";10;"25";2007
381434;"IT";12;"25";2007
381501;"FR";12;"75";2007
381501;"FR";33;"25";2007
381851;"BE";1;"5";2007
381851;"BE";3;"5";2007
381887;"DE";2;"10";2007
383991;"DK";35;"10";2004
383992;"DE";30;"10";2004
384996;"IT";28;"10";2005
385113;"BE";19;"5";2005
385113;"BE";19;"5";2005
385113;"BE";19;"5";2005
385113;"BE";27;"5";2005
385113;"BE";27;"5";2005
385113;"BE";27;"5";2005
385260;"FR";31;"6666667";2005
385260;"FR";35;"3,333333E+07";2005
385263;"FR";12;"75";2005
385263;"FR";25;"25";2005
386149;"CH";23;"1,111111E+07";2006
386149;"CH";23;"1,111111E+07";2006
386149;"CH";23;"1,111111E+07";2006
386149;"CH";23;"1,111111E+07";2006
386149;"CH";25;"8888889";2006
386149;"CH";25;"8888889";2006
386149;"CH";25;"8888889";2006
386149;"CH";25;"8888889";2006
386196;"CH";26;"5";2006
386196;"CH";26;"5";2006
386196;"CH";26;"5";2006
386196;"CH";31;"5";2006
386196;"CH";31;"5";2006
386196;"CH";31;"5";2006
386231;"DE";2;"10";2006
386232;"DE";7;"10";2006
386232;"DE";7;"10";2006
386232;"DE";7;"10";2006
386314;"DE";32;"10";2006
386314;"DE";32;"10";2006
386314;"DE";32;"10";2006
386314;"DE";32;"10";2006
386350;"JP";2;"3,333333E+07";2006
386350;"JP";2;"3,333333E+07";2006
386350;"JP";3;"3,333333E+07";2006
386350;"JP";3;"3,333333E+07";2006
386350;"JP";32;"3,333333E+07";2006
386350;"JP";32;"3,333333E+07";2006
386517;"IT";1;"6";2006
386517;"IT";23;"2";2006
386517;"IT";28;"2";2006
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
388303;"KR";34;"10";2007
390776;"IT";2;"8";2004
390776;"IT";2;"8";2004
390776;"IT";6;"2";2004
390776;"IT";6;"2";2004
391111;"JP";15;"10";2005
391111;"JP";15;"10";2005
391111;"JP";15;"10";2005
391280;"FR";11;"10";2005
391297;"IT";26;"10";2005
391297;"IT";26;"10";2005
391697;"TW";1;"10";2006
391697;"TW";1;"10";2006
391780;"DE";3;"10";2006
391780;"DE";3;"10";2006
391798;"NL";35;"10";2006
391880;"FR";15;"4,545455E+07";2006
391880;"FR";15;"4,545455E+07";2006
391880;"FR";16;"5,454546E+07";2006
391880;"FR";16;"5,454546E+07";2006
392816;"JP";28;"10";2005
392816;"JP";28;"10";2005
399000;"US";28;"10";2004
399017;"DE";25;"10";2004
399050;"SE";6;"10";2004
399085;"US";1;"1,666667E+07";2004
399085;"US";1;"1,666667E+07";2004
399085;"US";1;"1,666667E+07";2004
399085;"US";1;"1,666667E+07";2004
399085;"US";1;"1,666667E+07";2004
399085;"US";1;"1,666667E+07";2004
399085;"US";8;"5";2004
399085;"US";8;"5";2004
399085;"US";8;"5";2004
399085;"US";8;"5";2004
399085;"US";8;"5";2004
399085;"US";8;"5";2004
399085;"US";21;"3,333333E+07";2004
399085;"US";21;"3,333333E+07";2004
399085;"US";21;"3,333333E+07";2004
399085;"US";21;"3,333333E+07";2004
399085;"US";21;"3,333333E+07";2004
399085;"US";21;"3,333333E+07";2004
399168;"DE";1;"10";2004
399335;"US";1;"10";2004
399335;"US";1;"10";2004
399349;"US";3;"1,428572E+07";2004
399349;"US";3;"1,428572E+07";2004
399349;"US";3;"1,428572E+07";2004
399349;"US";4;"8,571429E+07";2004
399349;"US";4;"8,571429E+07";2004
399349;"US";4;"8,571429E+07";2004
399550;"BE";4;"10";2004
399550;"BE";4;"10";2004
399617;"DE";4;"10";2004
399617;"FR";4;"10";2004
399617;"DE";4;"10";2004
399635;"BE";2;"10";2004
399635;"BE";2;"10";2004
399635;"US";2;"10";2004
399653;"DE";3;"10";2004
399653;"DE";3;"10";2004
399685;"IT";10;"25";2004
399685;"IT";32;"75";2004
399703;"PL";19;"10";2004
399703;"PL";19;"10";2004
400453;"DE";32;"10";2005
400486;"CH";8;"10";2005
400486;"CH";8;"10";2005
400536;"DE";31;"10";2005
400653;"CH";3;"5";2005
400653;"CH";4;"5";2005
400703;"KR";3;"10";2005
400703;"KR";3;"10";2005
400703;"KR";3;"10";2005
400704;"DE";33;"10";2005
400722;"ES";30;"10";2005
400736;"DE";23;"5";2005
400736;"DE";26;"5";2005
401257;"DE";2;"10";2005
401257;"DE";2;"10";2005
401257;"DE";2;"10";2005
401290;"IT";4;"5";2005
401290;"IT";4;"5";2005
401290;"IT";4;"5";2005
401290;"IT";6;"5";2005
401290;"IT";6;"5";2005
401290;"IT";6;"5";2005
401339;"CH";25;"3,333333E+07";2005
401339;"CH";26;"3,333333E+07";2005
401339;"CH";28;"3,333333E+07";2005
401340;"CH";26;"10";2005
402176;"DE";17;"10";2006
402176;"DE";17;"10";2006
391271;"FR";16;"8333333";2005
391271;"FR";16;"8333333";2005
391271;"FR";16;"8333333";2005
391271;"FR";16;"8333333";2005
391271;"FR";16;"8333333";2005
391271;"FR";16;"8333333";2005
391271;"FR";16;"8333333";2005
391271;"IT";16;"8333333";2005
391924;"IT";2;"10";2006
392856;"IT";10;"5";2007
392856;"IT";23;"25";2007
392856;"IT";34;"25";2007
392873;"IT";35;"10";2007
398991;"SE";3;"2";2004
398991;"SE";4;"8";2004
399025;"TW";21;"5";2004
399025;"TW";29;"1";2004
399025;"TW";32;"2";2004
399025;"TW";33;"1";2004
399025;"TW";34;"1";2004
399040;"DE";29;"6";2004
399040;"DE";35;"4";2004
399074;"DE";1;"10";2004
399074;"DE";1;"10";2004
399074;"DE";1;"10";2004
399074;"DE";1;"10";2004
399074;"DE";1;"10";2004
399074;"FR";1;"10";2004
399074;"DE";1;"10";2004
399108;"DE";31;"5";2004
399108;"DE";35;"5";2004
399240;"DE";3;"10";2004
399240;"NL";3;"10";2004
399274;"ES";19;"25";2004
399274;"ES";35;"75";2004
399561;"FR";3;"5";2004
399561;"FR";4;"5";2004
399578;"ES";3;"3";2004
399578;"DE";3;"3";2004
399578;"DE";3;"3";2004
399578;"DE";3;"3";2004
399578;"DE";3;"3";2004
399578;"ES";4;"7";2004
399578;"DE";4;"7";2004
399578;"DE";4;"7";2004
399578;"DE";4;"7";2004
399578;"DE";4;"7";2004
399644;"BE";4;"10";2004
399644;"BE";4;"10";2004
400512;"DE";34;"10";2005
400512;"DE";34;"10";2005
400597;"TW";33;"10";2005
400763;"CH";4;"10";2005
400814;"FR";4;"10";2005
400814;"FR";4;"10";2005
400814;"CH";4;"10";2005
400814;"CH";4;"10";2005
400814;"FR";4;"10";2005
401129;"GB";8;"10";2005
401129;"GB";8;"10";2005
401246;"DE";4;"10";2005
401263;"BE";3;"10";2005
401263;"BE";3;"10";2005
401263;"BE";3;"10";2005
401263;"BE";3;"10";2005
401263;"BE";3;"10";2005
401263;"BE";3;"10";2005
401282;"DE";9;"5";2005
401282;"DE";9;"5";2005
401282;"BE";9;"5";2005
401282;"DE";9;"5";2005
401282;"DE";10;"5";2005
401282;"DE";10;"5";2005
401282;"BE";10;"5";2005
401282;"DE";10;"5";2005
401314;"DE";6;"10";2005
401314;"DE";6;"10";2005
401314;"DE";6;"10";2005
401363;"BE";13;"10";2005
401363;"BE";13;"10";2005
401363;"BE";13;"10";2005
402099;"DE";1;"10";2006
402167;"DE";10;"10";2006
402182;"CH";3;"3,333333E+07";2006
402182;"CH";4;"6666667";2006
402250;"ES";15;"5";2006
402250;"ES";15;"5";2006
402250;"ES";16;"5";2006
402250;"ES";16;"5";2006
402282;"BE";3;"10";2006
402299;"SE";14;"10";2006
402352;"CA";3;"10";2006
402352;"CA";3;"10";2006
402352;"CA";3;"10";2006
402369;"AT";15;"10";2006
402369;"AT";15;"10";2006
402369;"AT";15;"10";2006
402386;"DE";20;"10";2006
402386;"DE";20;"10";2006
402386;"DE";20;"10";2006
402386;"DE";20;"10";2006
402386;"DE";20;"10";2006
402518;"FR";35;"10";2006
402518;"FR";35;"10";2006
402518;"FR";35;"10";2006
402518;"FR";35;"10";2006
402535;"FR";2;"10";2006
402552;"DE";3;"25";2006
402552;"DE";4;"75";2006
402586;"DE";3;"10";2006
402586;"DE";3;"10";2006
402601;"IT";33;"5";2006
402601;"IT";33;"5";2006
402601;"IT";34;"5";2006
402601;"IT";34;"5";2006
403069;"ZA";31;"5";2007
403069;"ZA";35;"5";2007
403084;"US";17;"10";2004
403084;"US";17;"10";2004
403084;"US";17;"10";2004
403084;"US";17;"10";2004
403103;"KR";3;"10";2007
403103;"KR";3;"10";2007
403152;"US";14;"6";2007
403152;"NL";14;"6";2007
403152;"DE";14;"6";2007
403152;"US";19;"4";2007
403152;"NL";19;"4";2007
403152;"DE";19;"4";2007
403288;"DE";33;"10";2007
403305;"NL";6;"8";2004
403305;"NL";6;"8";2004
403305;"NL";6;"8";2004
403305;"GB";6;"8";2004
403305;"NL";10;"2";2004
403305;"NL";10;"2";2004
403305;"NL";10;"2";2004
403305;"GB";10;"2";2004
403388;"CN";23;"10";2007
403388;"CN";23;"10";2007
403388;"CN";23;"10";2007
403388;"CN";23;"10";2007
403388;"CN";23;"10";2007
403388;"CN";23;"10";2007
403388;"CN";23;"10";2007
403405;"CH";25;"10";2007
405509;"CH";28;"10";2008
406496;"IT";27;"10";2004
407198;"GB";27;"6666667";2006
407198;"GB";27;"6666667";2006
407198;"GB";31;"3,333333E+07";2006
407198;"GB";31;"3,333333E+07";2006
407781;"DE";3;"10";2007
412563;"CH";31;"5";2007
412563;"DE";31;"5";2007
412563;"DE";31;"5";2007
412563;"CH";31;"5";2007
412563;"CH";33;"5";2007
412563;"DE";33;"5";2007
412563;"DE";33;"5";2007
412563;"CH";33;"5";2007
412714;"DE";35;"10";2008
412797;"DE";34;"10";2008
412831;"DE";35;"10";2008
412831;"DE";35;"10";2008
412831;"DE";35;"10";2008
412831;"DE";35;"10";2008
412914;"BE";28;"10";2007
412914;"NL";28;"10";2007
412914;"BE";28;"10";2007
412914;"BE";28;"10";2007
412914;"BE";28;"10";2007
412948;"SI";6;"10";2008
412948;"SI";6;"10";2008
412978;"SI";16;"10";2008
412978;"SI";16;"10";2008
412978;"SI";16;"10";2008
412978;"SI";16;"10";2008
413163;"IE";15;"10";2008
413163;"IE";15;"10";2008
413163;"RO";15;"10";2008
413229;"BE";3;"5";2008
413229;"BE";6;"5";2008
413280;"DE";3;"10";2008
413280;"DE";3;"10";2008
420136;"FR";24;"75";2008
420136;"FR";24;"75";2008
420136;"FR";24;"75";2008
420147;"FR";6;"10";2008
420147;"FR";6;"10";2008
420179;"FR";13;"10";2008
420179;"FR";13;"10";2008
420179;"FR";13;"10";2008
420179;"FR";13;"10";2008
420179;"IT";13;"10";2008
420186;"FR";28;"5714286";2008
420186;"FR";28;"5714286";2008
420186;"FR";28;"5714286";2008
420186;"FR";35;"4,285714E+07";2008
420186;"FR";35;"4,285714E+07";2008
420186;"FR";35;"4,285714E+07";2008
420229;"FR";29;"10";2008
420247;"FR";35;"10";2008
420247;"FR";35;"10";2008
420304;"FR";31;"10";2008
420336;"FR";31;"10";2008
420336;"FR";31;"10";2008
420336;"FR";31;"10";2008
420336;"FR";31;"10";2008
420336;"FR";31;"10";2008
420347;"FR";31;"10";2008
420354;"FR";10;"10";2008
420379;"DK";27;"10";2008
420665;"SE";4;"5";2008
420665;"ES";4;"5";2008
420665;"SE";6;"5";2008
420665;"ES";6;"5";2008
420679;"CH";16;"10";2008
420679;"CH";16;"10";2008
420679;"FR";16;"10";2008
420729;"BE";15;"10";2008
420729;"ES";15;"10";2008
420754;"ES";19;"3,333333E+07";2008
420754;"ES";19;"3,333333E+07";2008
420754;"ES";29;"3,333333E+07";2008
420754;"ES";29;"3,333333E+07";2008
420754;"ES";33;"3,333333E+07";2008
420754;"ES";33;"3,333333E+07";2008
421058;"SE";3;"3,333333E+07";2008
421058;"SE";6;"6666667";2008
421079;"FR";6;"10";2008
421079;"FR";6;"10";2008
421079;"FR";6;"10";2008
421079;"FR";6;"10";2008
421122;"US";4;"10";2008
421122;"US";4;"10";2008
421165;"ZA";35;"10";2008
421240;"NL";2;"10";2008
421240;"NL";2;"10";2008
421240;"NL";2;"10";2008
421240;"NL";2;"10";2008
421240;"NL";2;"10";2008
421272;"SE";4;"10";2008
421272;"SE";4;"10";2008
421272;"SE";4;"10";2008
421272;"SE";4;"10";2008
421272;"SE";4;"10";2008
421390;"US";13;"10";2008
421558;"US";1;"10";2008
421558;"US";1;"10";2008
425609;"DE";10;"10";2004
425609;"DE";10;"10";2004
427156;"DE";13;"10";2005
427156;"DE";13;"10";2005
427156;"DE";13;"10";2005
427156;"DE";13;"10";2005
427238;"FR";2;"10";2005
427238;"FR";2;"10";2005
427238;"FR";2;"10";2005
427238;"FR";2;"10";2005
429078;"DK";27;"10";2006
429078;"DK";27;"10";2006
429078;"DK";27;"10";2006
429078;"DK";27;"10";2006
429110;"CH";1;"3,333333E+07";2006
429110;"CH";1;"3,333333E+07";2006
429110;"CH";1;"3,333333E+07";2006
429110;"CH";1;"3,333333E+07";2006
429110;"CH";10;"3,333333E+07";2006
429110;"CH";10;"3,333333E+07";2006
429110;"CH";10;"3,333333E+07";2006
429110;"CH";10;"3,333333E+07";2006
429110;"CH";22;"3,333333E+07";2006
429110;"CH";22;"3,333333E+07";2006
429110;"CH";22;"3,333333E+07";2006
429110;"CH";22;"3,333333E+07";2006
429121;"DE";25;"5";2006
429121;"DE";25;"5";2006
429121;"DE";28;"5";2006
429121;"DE";28;"5";2006
429153;"DE";1;"10";2006
429153;"DE";1;"10";2006
429153;"DE";1;"10";2006
429153;"DE";1;"10";2006
429296;"CH";13;"10";2006
429403;"BE";35;"10";2006
429403;"BE";35;"10";2006
429403;"BE";35;"10";2006
429403;"BE";35;"10";2006
431775;"JP";13;"10";2007
431775;"JP";13;"10";2007
439617;"DE";29;"3,333333E+07";2007
439617;"DE";32;"6666667";2007
440542;"CN";12;"5";2007
440542;"CN";12;"5";2007
440542;"SE";12;"5";2007
440542;"CN";12;"5";2007
440542;"CN";25;"5";2007
440542;"CN";25;"5";2007
440542;"SE";25;"5";2007
440542;"CN";25;"5";2007
440928;"PT";4;"10";2008
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";14;"4";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441017;"GB";16;"6";2007
441260;"FI";6;"10";2007
441260;"FI";6;"10";2007
441260;"FI";6;"10";2007
441260;"FI";6;"10";2007
441728;"KR";17;"10";2007
441728;"KR";17;"10";2007
441728;"KR";17;"10";2007
441728;"KR";17;"10";2007
441728;"KR";17;"10";2007
441728;"KR";17;"10";2007
442014;"NZ";14;"9090909";2008
442014;"NZ";14;"9090909";2008
442014;"NZ";15;"3,636364E+07";2008
442014;"NZ";15;"3,636364E+07";2008
442014;"NZ";16;"5,454546E+07";2008
442014;"NZ";16;"5,454546E+07";2008
442239;"US";6;"10";2007
442532;"US";15;"10";2008
442532;"US";15;"10";2008
443986;"US";16;"10";2008
443986;"US";16;"10";2008
443986;"US";16;"10";2008
443986;"US";16;"10";2008
443986;"IN";16;"10";2008
443986;"GB";16;"10";2008
444229;"DE";20;"10";2007
444229;"DE";20;"10";2007
444229;"DE";20;"10";2007
444318;"DE";35;"10";2007
444318;"DE";35;"10";2007
444404;"DE";10;"10";2008
444404;"DE";10;"10";2008
446076;"JP";10;"5";2006
446076;"JP";34;"5";2006
446101;"CA";4;"10";2006
446101;"CA";4;"10";2006
446133;"GB";4;"10";2006
446133;"CA";4;"10";2006
446133;"CA";4;"10";2006
446133;"GB";4;"10";2006
446133;"CA";4;"10";2006
446133;"CA";4;"10";2006
446133;"CA";4;"10";2006
446133;"CA";4;"10";2006
446158;"IT";32;"10";2006
446994;"DE";23;"10";2007
450338;"IT";23;"3,333333E+07";2007
450338;"IT";25;"6666667";2007
450552;"NL";19;"10";2007
450552;"NL";19;"10";2007
402176;"DE";17;"10";2006
402193;"IT";31;"10";2006
402193;"IT";31;"10";2006
402193;"IT";31;"10";2006
402244;"JP";14;"10";2006
402244;"JP";14;"10";2006
402307;"BE";31;"6666667";2006
402307;"BE";31;"6666667";2006
402307;"BE";31;"6666667";2006
402307;"BE";32;"3,333333E+07";2006
402307;"BE";32;"3,333333E+07";2006
402307;"BE";32;"3,333333E+07";2006
402325;"AU";33;"10";2006
402326;"DE";15;"5";2006
402326;"DE";15;"5";2006
402326;"DE";15;"5";2006
402326;"DE";16;"5";2006
402326;"DE";16;"5";2006
402326;"DE";16;"5";2006
402408;"US";13;"10";2006
402408;"US";13;"10";2006
402408;"US";13;"10";2006
402408;"US";13;"10";2006
402475;"GB";33;"10";2006
402475;"GB";33;"10";2006
402493;"DE";4;"10";2006
402493;"DE";4;"10";2006
402575;"DE";1;"10";2006
402575;"DE";1;"10";2006
402594;"DE";1;"10";2006
402594;"DE";1;"10";2006
403411;"GB";18;"10";2007
403411;"NL";18;"10";2007
403411;"GB";18;"10";2007
403497;"US";25;"10";2007
403497;"US";25;"10";2007
403497;"US";25;"10";2007
403497;"US";25;"10";2007
403547;"DE";3;"10";2007
403547;"DE";3;"10";2007
406488;"DE";9;"10";2004
406488;"DE";9;"10";2004
406488;"DE";9;"10";2004
406502;"FR";35;"10";2004
407105;"DE";12;"10";2006
407105;"DE";12;"10";2006
407105;"DE";12;"10";2006
407106;"NL";6;"10";2006
407106;"NL";6;"10";2006
407124;"DE";4;"10";2006
407124;"DE";4;"10";2006
407187;"CA";3;"5";2004
407187;"CA";4;"5";2004
407841;"FR";31;"10";2007
407841;"FR";31;"10";2007
412571;"DE";1;"10";2008
412654;"DE";35;"10";2008
412836;"CH";26;"3,333333E+07";2008
412836;"CH";26;"3,333333E+07";2008
412836;"CH";26;"3,333333E+07";2008
412836;"CH";29;"6666667";2008
412836;"CH";29;"6666667";2008
412836;"CH";29;"6666667";2008
412936;"DE";4;"10";2007
412936;"DE";4;"10";2007
413003;"DE";15;"10";2008
413003;"DE";15;"10";2008
413003;"DE";15;"10";2008
413003;"DE";15;"10";2008
413003;"DE";15;"10";2008
413003;"DE";15;"10";2008
413139;"DE";13;"10";2008
413139;"DE";13;"10";2008
413139;"DE";13;"10";2008
413139;"DE";13;"10";2008
413140;"DE";13;"10";2008
413521;"CA";6;"10";2008
413590;"CA";6;"10";2008
413590;"CA";6;"10";2008
413590;"CA";6;"10";2008
413690;"DE";21;"5";2008
413690;"DE";21;"5";2008
413690;"DE";23;"5";2008
413690;"DE";23;"5";2008
413889;"FR";8;"10";2008
413889;"FR";8;"10";2008
413889;"FR";8;"10";2008
413889;"FR";8;"10";2008
413889;"FR";8;"10";2008
413889;"FR";8;"10";2008
413890;"FR";35;"10";2008
413890;"US";35;"10";2008
413890;"FR";35;"10";2008
413939;"IT";1;"6666667";2008
413939;"IT";1;"6666667";2008
413939;"IT";1;"6666667";2008
413939;"IT";30;"3,333333E+07";2008
413939;"IT";30;"3,333333E+07";2008
413939;"IT";30;"3,333333E+07";2008
413940;"IT";25;"10";2008
413940;"IT";25;"10";2008
413940;"IT";25;"10";2008
414811;"GB";27;"10";2004
414876;"ES";3;"25";2004
414876;"DE";3;"25";2004
414876;"ES";4;"75";2004
414876;"DE";4;"75";2004
415679;"BE";25;"10";2006
415711;"DE";17;"75";2006
415711;"CH";17;"75";2006
415711;"DE";17;"75";2006
415711;"CH";17;"75";2006
415711;"DE";17;"75";2006
415711;"DE";19;"25";2006
415711;"CH";19;"25";2006
415711;"DE";19;"25";2006
