"appln_id";"ctry_code";"ipc_class_symbol";"priority_year"
18573224;"FI";"A01B";2004
54923221;"ZA";"A01B";2004
55725471;"FI";"A01B";2008
448240952;"IL";"A01B";2015
448240952;"IL";"A01B";2015
448240952;"IL";"A01B";2015
474781970;"IL";"A01B";2016
474782238;"BE";"A01B";2016
474782338;"IL";"A01B";2016
474783510;"IL";"A01B";2016
474783510;"DE";"A01B";2016
474783510;"IL";"A01B";2016
474783510;"IL";"A01B";2016
474783510;"DE";"A01B";2016
488747928;"IL";"A01B";2017
488748345;"IL";"A01B";2017
488748478;"IL";"A01B";2017
488748596;"IL";"A01B";2017
4872875;"CA";"A01B   1/00";2005
14956462;"DE";"A01B   1/00";2004
21459132;"GB";"A01B   1/00";2004
21551366;"GB";"A01B   1/00";2008
42857707;"RU";"A01B   1/00";2004
42857707;"RU";"A01B   1/00";2004
54162738;"CA";"A01B   1/00";2004
54402630;"US";"A01B   1/00";2004
54402630;"US";"A01B   1/00";2004
54487662;"US";"A01B   1/00";2004
56501414;"IE";"A01B   1/00";2008
56501414;"IE";"A01B   1/00";2008
273828344;"CN";"A01B   1/00";2009
315515419;"RU";"A01B   1/00";2008
315515419;"RU";"A01B   1/00";2008
315515419;"RU";"A01B   1/00";2008
315515420;"RU";"A01B   1/00";2008
315515420;"RU";"A01B   1/00";2008
363982362;"US";"A01B   1/00";2011
375979355;"US";"A01B   1/00";2012
412255654;"RU";"A01B   1/00";2011
412255654;"RU";"A01B   1/00";2011
412255654;"RU";"A01B   1/00";2011
412255654;"RU";"A01B   1/00";2011
412936386;"CH";"A01B   1/00";2013
419000270;"KR";"A01B   1/00";2012
420042944;"KR";"A01B   1/00";2012
420042944;"KR";"A01B   1/00";2012
420042944;"KR";"A01B   1/00";2012
420042944;"KR";"A01B   1/00";2012
421115280;"RU";"A01B   1/00";2013
421115280;"RU";"A01B   1/00";2013
423503309;"US";"A01B   1/00";2012
442779066;"RU";"A01B   1/00";2014
442779066;"RU";"A01B   1/00";2014
442779066;"RU";"A01B   1/00";2014
445927462;"CN";"A01B   1/00";2015
447740383;"RU";"A01B   1/00";2014
447740383;"RU";"A01B   1/00";2014
447740383;"RU";"A01B   1/00";2014
458581674;"CN";"A01B   1/00";2015
458581674;"CN";"A01B   1/00";2015
458581674;"CN";"A01B   1/00";2015
458581674;"CN";"A01B   1/00";2015
458581674;"CN";"A01B   1/00";2015
458581674;"CN";"A01B   1/00";2015
458581674;"CN";"A01B   1/00";2015
479017463;"US";"A01B   1/00";2016
480116408;"RU";"A01B   1/00";2015
480116408;"RU";"A01B   1/00";2015
480116408;"RU";"A01B   1/00";2015
419875;"FR";"A01B   1/02";2008
2707057;"AU";"A01B   1/02";2005
2707057;"AU";"A01B   1/02";2005
19092280;"FR";"A01B   1/02";2005
40687595;"KR";"A01B   1/02";2004
42857707;"RU";"A01B   1/02";2004
42857707;"RU";"A01B   1/02";2004
53715528;"TW";"A01B   1/02";2004
56719545;"CA";"A01B   1/02";2007
318750184;"CN";"A01B   1/02";2008
331726180;"JP";"A01B   1/02";2009
353585416;"CN";"A01B   1/02";2011
363983062;"CA";"A01B   1/02";2011
405330524;"CN";"A01B   1/02";2011
410308167;"FI";"A01B   1/02";2012
410569198;"RU";"A01B   1/02";2012
410569198;"RU";"A01B   1/02";2012
410569198;"RU";"A01B   1/02";2012
412940061;"CN";"A01B   1/02";2012
417704468;"RU";"A01B   1/02";2012
417704468;"RU";"A01B   1/02";2012
419000270;"KR";"A01B   1/02";2012
421115280;"RU";"A01B   1/02";2013
421115280;"RU";"A01B   1/02";2013
442779066;"RU";"A01B   1/02";2014
442779066;"RU";"A01B   1/02";2014
442779066;"RU";"A01B   1/02";2014
449961653;"CN";"A01B   1/02";2015
449961653;"CN";"A01B   1/02";2015
449961653;"CN";"A01B   1/02";2015
473682493;"US";"A01B   1/02";2016
477570914;"KR";"A01B   1/02";2016
479017463;"US";"A01B   1/02";2016
479507103;"CN";"A01B   1/02";2015
482117224;"CN";"A01B   1/02";2017
488173302;"KR";"A01B   1/02";2017
492242053;"CN";"A01B   1/02";2017
498705801;"FR";"A01B   1/02";2018
502755316;"CN";"A01B   1/02";2018
504558791;"CN";"A01B   1/02";2018
505349006;"CN";"A01B   1/02";2018
55509026;"US";"A01B   1/04";2007
446296524;"CN";"A01B   1/04";2015
500723933;"CN";"A01B   1/04";2016
4886934;"CA";"A01B   1/06";2005
21459132;"GB";"A01B   1/06";2004
378806017;"CA";"A01B   1/06";2011
474012294;"RU";"A01B   1/06";2015
493203972;"CN";"A01B   1/06";2017
54054724;"US";"A01B   1/08";2004
318750184;"CN";"A01B   1/08";2008
318768785;"CN";"A01B   1/08";2008
318768785;"CN";"A01B   1/08";2008
333325964;"JP";"A01B   1/08";2009
379403239;"CA";"A01B   1/08";2012
379403239;"CA";"A01B   1/08";2012
425309207;"CN";"A01B   1/08";2013
439330935;"CN";"A01B   1/08";2013
449107810;"CN";"A01B   1/08";2014
472451868;"CN";"A01B   1/08";2016
472528126;"CN";"A01B   1/08";2016
472528126;"CN";"A01B   1/08";2016
473810610;"CN";"A01B   1/08";2016
473810610;"CN";"A01B   1/08";2016
473810610;"CN";"A01B   1/08";2016
473810610;"CN";"A01B   1/08";2016
473810610;"CN";"A01B   1/08";2016
473810610;"CN";"A01B   1/08";2016
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
492606000;"CN";"A01B   1/08";2017
500739991;"CN";"A01B   1/08";2018
2710887;"AU";"A01B   1/10";2005
4886934;"CA";"A01B   1/10";2005
39238973;"JP";"A01B   1/10";2006
379403239;"CA";"A01B   1/10";2012
379403239;"CA";"A01B   1/10";2012
456783027;"US";"A01B   1/10";2016
41345096;"MX";"A01B  47/00";2005
351984831;"RU";"A01B  47/00";2010
351984831;"RU";"A01B  47/00";2010
441198151;"RU";"A01B  47/00";2013
23877074;"HR";"A01B  49/00";2007
23877074;"HR";"A01B  49/00";2007
38540544;"JP";"A01B  49/00";2004
39041230;"JP";"A01B  49/00";2005
39041230;"JP";"A01B  49/00";2005
39153738;"JP";"A01B  49/00";2006
39153738;"JP";"A01B  49/00";2006
39153738;"JP";"A01B  49/00";2006
39153738;"JP";"A01B  49/00";2006
56757264;"BG";"A01B  49/00";2007
267678673;"US";"A01B  49/00";2006
315782538;"KR";"A01B  49/00";2008
330266597;"KR";"A01B  49/00";2009
364924474;"CN";"A01B  49/00";2012
376811017;"RU";"A01B  49/00";2011
18572907;"FI";"A01B";2004
54928203;"ZA";"A01B";2004
474782104;"IL";"A01B";2016
490408646;"IL";"A01B";2017
490408646;"IL";"A01B";2017
490408845;"IL";"A01B";2017
490408845;"IL";"A01B";2017
490408845;"IL";"A01B";2017
490408845;"IL";"A01B";2017
490408845;"IL";"A01B";2017
490409832;"IL";"A01B";2017
490409832;"IL";"A01B";2017
490409832;"IL";"A01B";2017
490409832;"IL";"A01B";2017
490410936;"IL";"A01B";2017
490410936;"IL";"A01B";2017
490411285;"IL";"A01B";2017
490411285;"IL";"A01B";2017
19090088;"FR";"A01B   1/00";2005
53590753;"US";"A01B   1/00";2004
320414481;"US";"A01B   1/00";2010
328058462;"US";"A01B   1/00";2009
328058462;"US";"A01B   1/00";2009
333194420;"RS";"A01B   1/00";2008
339062349;"US";"A01B   1/00";2010
405873360;"FR";"A01B   1/00";2013
410489126;"RU";"A01B   1/00";2012
410489126;"RU";"A01B   1/00";2012
410489126;"RU";"A01B   1/00";2012
411158662;"IE";"A01B   1/00";2012
411158662;"IE";"A01B   1/00";2012
411158680;"CN";"A01B   1/00";2013
411158680;"CN";"A01B   1/00";2013
411158680;"CN";"A01B   1/00";2013
411158680;"CN";"A01B   1/00";2013
411158680;"CN";"A01B   1/00";2013
420075083;"KR";"A01B   1/00";2013
38771191;"JP";"A01B   1/02";2005
39596638;"JP";"A01B   1/02";2007
46018788;"US";"A01B   1/02";2008
52329997;"US";"A01B   1/02";2007
267411225;"CN";"A01B   1/02";2009
315477117;"US";"A01B   1/02";2008
329937660;"US";"A01B   1/02";2010
332394378;"US";"A01B   1/02";2010
332394378;"US";"A01B   1/02";2010
338129612;"CA";"A01B   1/02";2011
341144022;"KR";"A01B   1/02";2010
341330201;"AT";"A01B   1/02";2012
352316891;"CN";"A01B   1/02";2011
352316891;"CN";"A01B   1/02";2011
352316891;"CN";"A01B   1/02";2011
375081994;"NZ";"A01B   1/02";2011
414010928;"CN";"A01B   1/02";2012
421399947;"US";"A01B   1/02";2014
447000621;"US";"A01B   1/02";2014
452302250;"US";"A01B   1/02";2015
469928118;"AU";"A01B   1/02";2016
469928118;"AU";"A01B   1/02";2016
471110561;"US";"A01B   1/02";2016
471813886;"US";"A01B   1/02";2015
472847235;"KR";"A01B   1/02";2015
472847235;"KR";"A01B   1/02";2015
472847235;"KR";"A01B   1/02";2015
472847235;"KR";"A01B   1/02";2015
474725884;"CN";"A01B   1/02";2016
477634205;"US";"A01B   1/02";2016
477634205;"US";"A01B   1/02";2016
477634205;"US";"A01B   1/02";2016
482211549;"CN";"A01B   1/02";2016
485440265;"CN";"A01B   1/02";2017
485499844;"KR";"A01B   1/02";2016
485670144;"KR";"A01B   1/02";2015
486055917;"US";"A01B   1/02";2016
486952573;"CN";"A01B   1/02";2016
486970857;"CN";"A01B   1/02";2017
487107583;"CN";"A01B   1/02";2017
487256259;"CN";"A01B   1/02";2017
489378958;"CN";"A01B   1/02";2017
489378958;"CN";"A01B   1/02";2017
489378958;"CN";"A01B   1/02";2017
489378958;"CN";"A01B   1/02";2017
489378958;"CN";"A01B   1/02";2017
489378958;"CN";"A01B   1/02";2017
489770198;"CN";"A01B   1/02";2017
492248471;"CN";"A01B   1/02";2017
492248489;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
493390868;"CN";"A01B   1/02";2017
495054810;"CN";"A01B   1/02";2017
499424953;"CN";"A01B   1/02";2017
499867834;"CN";"A01B   1/02";2018
501674553;"US";"A01B   1/02";2018
501903095;"CN";"A01B   1/02";2018
501903095;"CN";"A01B   1/02";2018
501903095;"CN";"A01B   1/02";2018
503181568;"CN";"A01B   1/02";2018
504567782;"CN";"A01B   1/02";2018
333194420;"RS";"A01B   1/04";2008
489988630;"JP";"A01B   1/04";2016
489988630;"JP";"A01B   1/04";2016
8391271;"CN";"A01B   1/06";2006
405103334;"RU";"A01B   1/06";2012
405330526;"CN";"A01B   1/06";2011
448087816;"CN";"A01B   1/06";2015
485499844;"KR";"A01B   1/06";2016
485670144;"KR";"A01B   1/06";2015
494144603;"KR";"A01B   1/06";2016
4897814;"CA";"A01B   1/08";2005
364854184;"JP";"A01B   1/08";2010
439842220;"JP";"A01B   1/08";2013
449107812;"CN";"A01B   1/08";2015
449334050;"CN";"A01B   1/08";2014
471110561;"US";"A01B   1/08";2016
315533138;"CN";"A01B   1/10";2009
21518362;"GB";"A01B   1/12";2007
480678282;"CN";"A01B   1/12";2017
405103334;"RU";"A01B   1/14";2012
414179623;"CN";"A01B   1/14";2012
4951943;"CA";"A01B   1/16";2006
39397893;"JP";"A01B   1/16";2006
55448060;"GB";"A01B   1/16";2008
57251822;"NL";"A01B   1/16";2008
57251822;"NL";"A01B   1/16";2008
267411225;"CN";"A01B   1/16";2009
438275510;"JP";"A01B   1/16";2014
449438670;"JP";"A01B   1/16";2014
474857262;"CN";"A01B   1/16";2016
479797752;"IT";"A01B   1/16";2017
480372092;"NL";"A01B   1/16";2015
412281005;"JP";"A01B   1/18";2013
39072065;"JP";"A01B  49/00";2005
39072065;"JP";"A01B  49/00";2005
39072065;"JP";"A01B  49/00";2005
39155797;"JP";"A01B  49/00";2006
39155797;"JP";"A01B  49/00";2006
39155797;"JP";"A01B  49/00";2006
40919144;"KR";"A01B  49/00";2006
43137756;"SE";"A01B  49/00";2005
55547682;"JP";"A01B  49/00";2007
55547682;"JP";"A01B  49/00";2007
329495183;"CA";"A01B  49/00";2009
329495183;"CA";"A01B  49/00";2009
329495184;"CA";"A01B  49/00";2009
334207845;"RU";"A01B  49/00";2009
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
336418523;"CN";"A01B  49/00";2011
340288377;"US";"A01B  49/00";2010
340288377;"US";"A01B  49/00";2010
422738530;"US";"A01B  49/00";2014
422738530;"US";"A01B  49/00";2014
422738530;"US";"A01B  49/00";2014
422738530;"US";"A01B  49/00";2014
422738530;"US";"A01B  49/00";2014
441538503;"KR";"A01B  49/00";2013
442479280;"JP";"A01B  49/00";2013
442479280;"JP";"A01B  49/00";2013
442479280;"JP";"A01B  49/00";2013
442479280;"JP";"A01B  49/00";2013
54930232;"ZA";"A01B";2005
57377389;"ZA";"A01B";2006
273996782;"ZA";"A01B";2008
274564034;"ZA";"A01B";2008
474782264;"IL";"A01B";2016
474782264;"IL";"A01B";2016
474782264;"IL";"A01B";2016
474782264;"IL";"A01B";2016
474782447;"IL";"A01B";2016
490408539;"IL";"A01B";2017
2768303;"AU";"A01B   1/00";2007
42867893;"RU";"A01B   1/00";2004
42867893;"RU";"A01B   1/00";2004
42937917;"RU";"A01B   1/00";2006
49164851;"US";"A01B   1/00";2005
49402720;"US";"A01B   1/00";2005
333065443;"KR";"A01B   1/00";2009
333065443;"KR";"A01B   1/00";2009
334295213;"RU";"A01B   1/00";2009
334295213;"RU";"A01B   1/00";2009
334295213;"RU";"A01B   1/00";2009
352497995;"RU";"A01B   1/00";2010
364651988;"RU";"A01B   1/00";2009
364655830;"RU";"A01B   1/00";2009
365160048;"CN";"A01B   1/00";2011
365160048;"CN";"A01B   1/00";2011
365160048;"CN";"A01B   1/00";2011
365388457;"TW";"A01B   1/00";2011
375554198;"RU";"A01B   1/00";2010
379094368;"RU";"A01B   1/00";2011
418459765;"RU";"A01B   1/00";2012
424444663;"US";"A01B   1/00";2013
441986807;"RO";"A01B   1/00";2014
441986807;"RO";"A01B   1/00";2014
441986807;"RO";"A01B   1/00";2014
441986807;"RO";"A01B   1/00";2014
442398852;"KR";"A01B   1/00";2013
451407891;"SI";"A01B   1/00";2014
456817296;"RU";"A01B   1/00";2015
475892240;"TW";"A01B   1/00";2016
484392285;"RU";"A01B   1/00";2016
496984108;"PA";"A01B   1/00";2018
496984108;"PA";"A01B   1/00";2018
496984108;"PA";"A01B   1/00";2018
496984108;"PA";"A01B   1/00";2018
2707035;"AU";"A01B   1/02";2005
2707035;"AU";"A01B   1/02";2005
2768303;"AU";"A01B   1/02";2007
19124157;"FR";"A01B   1/02";2007
274265750;"US";"A01B   1/02";2009
328362351;"US";"A01B   1/02";2009
340474013;"KR";"A01B   1/02";2010
364535736;"KR";"A01B   1/02";2010
374789370;"KR";"A01B   1/02";2011
411028599;"CN";"A01B   1/02";2013
418459765;"RU";"A01B   1/02";2012
424444663;"US";"A01B   1/02";2013
425309199;"CN";"A01B   1/02";2013
425309201;"CN";"A01B   1/02";2014
437448501;"CN";"A01B   1/02";2013
439559504;"CN";"A01B   1/02";2013
440212594;"CN";"A01B   1/02";2013
442398852;"KR";"A01B   1/02";2013
444051214;"CN";"A01B   1/02";2014
444866497;"CN";"A01B   1/02";2015
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318234;"CN";"A01B   1/02";2014
452318236;"CN";"A01B   1/02";2016
471582543;"CN";"A01B   1/02";2016
472453767;"US";"A01B   1/02";2016
472453767;"US";"A01B   1/02";2016
472453767;"US";"A01B   1/02";2016
476510066;"CN";"A01B   1/02";2016
485571215;"CN";"A01B   1/02";2016
489493829;"CN";"A01B   1/02";2017
492248513;"CN";"A01B   1/02";2017
492363212;"CN";"A01B   1/02";2018
493669975;"CN";"A01B   1/02";2017
493880385;"CN";"A01B   1/02";2017
495663639;"CN";"A01B   1/02";2018
495663639;"CN";"A01B   1/02";2018
495663639;"CN";"A01B   1/02";2018
495687188;"CN";"A01B   1/02";2016
496888310;"CN";"A01B   1/02";2018
498840562;"US";"A01B   1/02";2018
504094345;"CN";"A01B   1/02";2017
506171369;"US";"A01B   1/02";2018
440402429;"CN";"A01B   1/04";2014
472453767;"US";"A01B   1/04";2016
472453767;"US";"A01B   1/04";2016
472453767;"US";"A01B   1/04";2016
477675811;"CN";"A01B   1/04";2016
496888310;"CN";"A01B   1/04";2018
505436438;"CN";"A01B   1/04";2017
330170075;"DE";"A01B   1/06";2009
330259685;"GB";"A01B   1/06";2010
334295213;"RU";"A01B   1/06";2009
334295213;"RU";"A01B   1/06";2009
334295213;"RU";"A01B   1/06";2009
336016995;"TW";"A01B   1/06";2011
375554198;"RU";"A01B   1/06";2010
380935312;"FR";"A01B   1/06";2012
404976730;"RU";"A01B   1/06";2012
417281818;"CN";"A01B   1/06";2013
441422159;"US";"A01B   1/06";2014
488696362;"KR";"A01B   1/06";2016
502982763;"CN";"A01B   1/06";2018
273614064;"CN";"A01B   1/08";2009
424443061;"US";"A01B   1/08";2014
443713303;"CN";"A01B   1/08";2015
476051644;"JP";"A01B   1/08";2015
479511656;"CN";"A01B   1/08";2015
480839045;"CN";"A01B   1/08";2015
484106716;"CN";"A01B   1/08";2017
484106716;"CN";"A01B   1/08";2017
484106716;"CN";"A01B   1/08";2017
496402097;"CN";"A01B   1/08";2016
501521359;"CN";"A01B   1/08";2018
503010022;"CN";"A01B   1/08";2018
330170075;"DE";"A01B   1/10";2009
333434772;"GB";"A01B   1/10";2011
333434772;"GB";"A01B   1/12";2011
484097073;"CN";"A01B   1/12";2017
496984108;"PA";"A01B   1/12";2018
496984108;"PA";"A01B   1/12";2018
496984108;"PA";"A01B   1/12";2018
496984108;"PA";"A01B   1/12";2018
318783269;"CN";"A01B   1/14";2010
318783269;"CN";"A01B   1/14";2010
336016995;"TW";"A01B   1/14";2011
425417044;"CN";"A01B   1/14";2013
479426441;"CN";"A01B   1/14";2015
39050229;"JP";"A01B   1/16";2005
336052478;"JP";"A01B   1/16";2010
339504738;"JP";"A01B   1/16";2010
38653479;"JP";"A01B  49/00";2004
38653479;"JP";"A01B  49/00";2004
38653479;"JP";"A01B  49/00";2004
38794897;"JP";"A01B  49/00";2005
53707501;"US";"A01B  49/00";2004
55704871;"RU";"A01B  49/00";2007
315434140;"CA";"A01B  49/00";2008
315434140;"CA";"A01B  49/00";2008
352497995;"RU";"A01B  49/00";2010
374806280;"KR";"A01B  49/00";2012
375555802;"RU";"A01B  49/00";2011
375826863;"US";"A01B  49/00";2011
375826863;"US";"A01B  49/00";2011
375826863;"US";"A01B  49/00";2011
410359697;"RU";"A01B  49/00";2011
416168149;"US";"A01B  49/00";2013
437051779;"US";"A01B  49/00";2013
437051779;"US";"A01B  49/00";2013
437051779;"US";"A01B  49/00";2013
437051779;"US";"A01B  49/00";2013
437181654;"KR";"A01B  49/00";2013
437181654;"KR";"A01B  49/00";2013
441507055;"RU";"A01B  49/00";2014
443299552;"JP";"A01B  49/00";2015
18579332;"FI";"A01B";2006
474783586;"IL";"A01B";2016
474783586;"IL";"A01B";2016
474783586;"IL";"A01B";2016
474783586;"IL";"A01B";2016
474783586;"IL";"A01B";2016
474783586;"IL";"A01B";2016
488747788;"IL";"A01B";2017
488747788;"IL";"A01B";2017
488747888;"IL";"A01B";2017
488748137;"IL";"A01B";2017
488748220;"IL";"A01B";2017
488748220;"IL";"A01B";2017
488748371;"IL";"A01B";2017
490408623;"IL";"A01B";2017
502483245;"IL";"A01B";2018
2764807;"AU";"A01B   1/00";2007
39568854;"JP";"A01B   1/00";2007
41512948;"NL";"A01B   1/00";2007
47072999;"US";"A01B   1/00";2005
50009898;"US";"A01B   1/00";2006
50592713;"US";"A01B   1/00";2006
50592713;"US";"A01B   1/00";2006
53834414;"US";"A01B   1/00";2004
54171638;"US";"A01B   1/00";2004
56870300;"CN";"A01B   1/00";2008
273066314;"US";"A01B   1/00";2008
273066314;"US";"A01B   1/00";2008
274142247;"AU";"A01B   1/00";2009
318114500;"PL";"A01B   1/00";2008
330113116;"US";"A01B   1/00";2009
334683376;"US";"A01B   1/00";2010
340503090;"RU";"A01B   1/00";2010
353620555;"US";"A01B   1/00";2010
353620555;"US";"A01B   1/00";2010
353620555;"US";"A01B   1/00";2010
353620555;"US";"A01B   1/00";2010
364657233;"RU";"A01B   1/00";2009
376509849;"BR";"A01B   1/00";2011
408907286;"RU";"A01B   1/00";2013
408907286;"RU";"A01B   1/00";2013
408922558;"RU";"A01B   1/00";2011
408922558;"RU";"A01B   1/00";2011
408922558;"RU";"A01B   1/00";2011
408922558;"RU";"A01B   1/00";2011
408922558;"RU";"A01B   1/00";2011
447779916;"CN";"A01B   1/00";2014
450206515;"RU";"A01B   1/00";2014
451222314;"RU";"A01B   1/00";2014
451222314;"RU";"A01B   1/00";2014
451222314;"RU";"A01B   1/00";2014
469379893;"KR";"A01B   1/00";2015
469379893;"KR";"A01B   1/00";2015
469379893;"KR";"A01B   1/00";2015
478117790;"US";"A01B   1/00";2016
484442937;"CN";"A01B   1/00";2017
489839680;"CN";"A01B   1/00";2016
56924580;"US";"A01B   1/02";2007
56924580;"US";"A01B   1/02";2007
318114500;"PL";"A01B   1/02";2008
328511279;"CN";"A01B   1/02";2009
333861941;"US";"A01B   1/02";2009
334683376;"US";"A01B   1/02";2010
335867369;"US";"A01B   1/02";2010
336579387;"GB";"A01B   1/02";2011
341020859;"CN";"A01B   1/02";2011
341249234;"US";"A01B   1/02";2010
365474022;"US";"A01B   1/02";2012
378326627;"US";"A01B   1/02";2011
380998534;"DE";"A01B   1/02";2011
410572280;"CN";"A01B   1/02";2013
413804906;"KR";"A01B   1/02";2012
419839442;"US";"A01B   1/02";2014
425495844;"US";"A01B   1/02";2013
444777418;"US";"A01B   1/02";2014
444777418;"US";"A01B   1/02";2014
445216790;"KR";"A01B   1/02";2015
449951315;"CN";"A01B   1/02";2015
449951315;"CN";"A01B   1/02";2015
449951315;"CN";"A01B   1/02";2015
449951315;"CN";"A01B   1/02";2015
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
470950046;"CN";"A01B   1/02";2016
471601798;"CN";"A01B   1/02";2016
471894685;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
475589592;"CN";"A01B   1/02";2016
477827524;"CN";"A01B   1/02";2015
478117790;"US";"A01B   1/02";2016
478280802;"US";"A01B   1/02";2016
479657340;"CN";"A01B   1/02";2015
480836270;"CN";"A01B   1/02";2015
481015564;"US";"A01B   1/02";2016
482238063;"CN";"A01B   1/02";2015
489850057;"CN";"A01B   1/02";2017
494035427;"US";"A01B   1/02";2017
494725032;"US";"A01B   1/02";2017
498770018;"CN";"A01B   1/02";2018
498770018;"CN";"A01B   1/02";2018
498770018;"CN";"A01B   1/02";2018
501636472;"CN";"A01B   1/02";2018
411677995;"JP";"A01B   1/04";2012
451222314;"RU";"A01B   1/04";2014
451222314;"RU";"A01B   1/04";2014
451222314;"RU";"A01B   1/04";2014
318175100;"FR";"A01B   1/06";2010
328474760;"PL";"A01B   1/06";2005
