"ctry_code";"techn_field_nr";"RCA";"permutation_number"
"DE";"30";1,75;452
"DE";"33";0;452
"JP";"12";0;452
"JP";"24";0;452
"JP";"29";7;452
"JP";"30";0;452
"JP";"33";0;452
"US";"12";0;452
"US";"24";3,5;452
"US";"29";0;452
"US";"30";0;452
"US";"33";3,5;452
"DE";"12";1,5;453
"DE";"3";0;453
"DE";"30";1,5;453
"DE";"35";0;453
"DE";"9";0;453
"JP";"12";0;453
"JP";"3";0;453
"JP";"30";0;453
"JP";"35";0;453
"JP";"9";0;453
"US";"12";0;453
"US";"3";0;453
"US";"30";0;453
"US";"35";3;453
"US";"9";3;453
"DE";"1";0;454
"DE";"12";1,75;454
"DE";"30";1,75;454
"DE";"31";0;454
"DE";"5";0;454
"JP";"1";7;454
"JP";"12";0;454
"JP";"30";0;454
"JP";"31";0;454
"JP";"5";0;454
"US";"1";0;454
"US";"12";0;454
"US";"30";0;454
"US";"31";3,5;454
"US";"5";3,5;454
"DE";"12";1,75;455
"DE";"21";0;455
"DE";"29";0;455
"DE";"30";1,75;455
"DE";"32";0;455
"JP";"12";0;455
"JP";"21";7;455
"JP";"29";0;455
"JP";"30";0;455
"JP";"32";0;455
"US";"12";0;455
"US";"21";0;455
"US";"29";3,5;455
"US";"30";0;455
"US";"32";3,5;455
"DE";"1";0;456
"DE";"12";1,5;456
"DE";"17";0;456
"DE";"21";0;456
"DE";"29";0;456
"DE";"30";1,5;456
"DE";"32";0;456
"JP";"1";6;456
"JP";"12";0;456
"JP";"17";0;456
"JP";"21";0;456
"JP";"29";0;456
"JP";"30";0;456
"JP";"32";0;456
"US";"1";0;456
"US";"12";0;456
"US";"17";0;456
"US";"21";0;456
"US";"29";0;456
"US";"30";0;456
"US";"32";6;456
"DE";"12";1,25;457
"DE";"14";0;457
"DE";"19";0;457
"DE";"21";0;457
"DE";"25";0;457
"DE";"26";0;457
"DE";"30";1,25;457
"JP";"12";0;457
"JP";"14";0;457
"JP";"19";0;457
"JP";"21";0;457
"JP";"25";0;457
"JP";"26";0;457
"JP";"30";0;457
"US";"12";0;457
"US";"14";5;457
"US";"19";0;457
"US";"21";0;457
"US";"25";0;457
"US";"26";0;457
"US";"30";0;457
"DE";"1";0;458
"DE";"12";1,5;458
"DE";"13";0;458
"DE";"21";0;458
"DE";"29";0;458
"DE";"30";1,5;458
"JP";"1";6;458
"JP";"12";0;458
"JP";"13";0;458
"JP";"21";0;458
"JP";"29";0;458
"JP";"30";0;458
"US";"1";0;458
"US";"12";0;458
"US";"13";6;458
"US";"21";0;458
"US";"29";0;458
"US";"30";0;458
"DE";"1";0;459
"DE";"12";1,75;459
"DE";"14";0;459
"DE";"3";0;459
"DE";"30";1,75;459
"JP";"1";0;459
"JP";"12";0;459
"JP";"14";0;459
"JP";"3";7;459
"JP";"30";0;459
"US";"1";3,5;459
"US";"12";0;459
"US";"14";3,5;459
"US";"3";0;459
"US";"30";0;459
"DE";"10";0;460
"DE";"12";1,5;460
"DE";"13";0;460
"DE";"17";0;460
"DE";"30";1,5;460
"DE";"34";0;460
"DE";"8";0;460
"JP";"10";0;460
"JP";"12";0;460
"JP";"13";0;460
"JP";"17";0;460
"JP";"30";0;460
"JP";"34";0;460
"JP";"8";0;460
"US";"10";0;460
"US";"12";0;460
"US";"13";3;460
"US";"17";3;460
"US";"30";0;460
"US";"34";0;460
"US";"8";0;460
"DE";"12";1,75;461
"DE";"25";0;461
"DE";"26";0;461
"DE";"30";1,75;461
"DE";"34";0;461
"JP";"12";0;461
"JP";"25";0;461
"JP";"26";0;461
"JP";"30";0;461
"JP";"34";7;461
"US";"12";0;461
"US";"25";3,5;461
"US";"26";3,5;461
"US";"30";0;461
"US";"34";0;461
"DE";"10";0;462
"DE";"12";1,75;462
"DE";"28";0;462
"DE";"30";1,75;462
"DE";"8";0;462
"JP";"10";0;462
"JP";"12";0;462
"JP";"28";7;462
"JP";"30";0;462
"JP";"8";0;462
"US";"10";3,5;462
"US";"12";0;462
"US";"28";0;462
"US";"30";0;462
"US";"8";3,5;462
"DE";"1";0;463
"DE";"12";1,5;463
"DE";"18";0;463
"DE";"23";0;463
"DE";"3";0;463
"DE";"30";1,5;463
"JP";"1";0;463
"JP";"12";0;463
"JP";"18";0;463
"JP";"23";6;463
"JP";"3";0;463
"JP";"30";0;463
"US";"1";0;463
"US";"12";0;463
"US";"18";6;463
"US";"23";0;463
"US";"3";0;463
"US";"30";0;463
"DE";"1";0;464
"DE";"10";0;464
"DE";"12";1,75;464
"DE";"29";0;464
"DE";"30";1,75;464
"JP";"1";7;464
"JP";"10";0;464
"JP";"12";0;464
"JP";"29";0;464
"JP";"30";0;464
"US";"1";0;464
"US";"10";3,5;464
"US";"12";0;464
"US";"29";3,5;464
"US";"30";0;464
"DE";"12";1,25;465
"DE";"15";0;465
"DE";"16";0;465
"DE";"2";0;465
"DE";"27";0;465
"DE";"3";0;465
"DE";"30";1,25;465
"JP";"12";0;465
"JP";"15";0;465
"JP";"16";0;465
"JP";"2";0;465
"JP";"27";0;465
"JP";"3";0;465
"JP";"30";0;465
"US";"12";0;465
"US";"15";0;465
"US";"16";0;465
"US";"2";0;465
"US";"27";5;465
"US";"3";0;465
"US";"30";0;465
"DE";"12";1,5;466
"DE";"25";0;466
"DE";"26";0;466
"DE";"30";1;466
"DE";"35";0;466
"JP";"12";0;466
"JP";"25";0;466
"JP";"26";0;466
"JP";"30";2;466
"JP";"35";0;466
"US";"12";0;466
"US";"25";0;466
"US";"26";0;466
"US";"30";0;466
"US";"35";6;466
"DE";"1";0;467
"DE";"12";1,5;467
"DE";"21";0;467
"DE";"24";0;467
"DE";"30";1,5;467
"DE";"33";0;467
"JP";"1";0;467
"JP";"12";0;467
"JP";"21";0;467
"JP";"24";0;467
"JP";"30";0;467
"JP";"33";0;467
"US";"1";3;467
"US";"12";0;467
"US";"21";0;467
"US";"24";0;467
"US";"30";0;467
"US";"33";3;467
"DE";"12";1,25;468
"DE";"14";0;468
"DE";"16";0;468
"DE";"17";0;468
"DE";"20";0;468
"DE";"27";0;468
"DE";"30";1,25;468
"JP";"12";0;468
"JP";"14";0;468
"JP";"16";0;468
"JP";"17";0;468
"JP";"20";0;468
"JP";"27";0;468
"JP";"30";0;468
"US";"12";0;468
"US";"14";5;468
"US";"16";0;468
"US";"17";0;468
"US";"20";0;468
"US";"27";0;468
"US";"30";0;468
"DE";"12";1,5;469
"DE";"21";0;469
"DE";"29";0;469
"DE";"30";0,75;469
"DE";"34";0;469
"JP";"12";0;469
"JP";"21";0;469
"JP";"29";0;469
"JP";"30";0;469
"JP";"34";0;469
"US";"12";0;469
"US";"21";0;469
"US";"29";0;469
"US";"30";1,5;469
"US";"34";0;469
"DE";"12";1;470
"DE";"13";0;470
"DE";"19";0;470
"DE";"26";0;470
"DE";"30";1,5;470
"JP";"12";2;470
"JP";"13";0;470
"JP";"19";0;470
"JP";"26";0;470
"JP";"30";0;470
"US";"12";0;470
"US";"13";6;470
"US";"19";0;470
"US";"26";0;470
"US";"30";0;470
"DE";"1";0;471
"DE";"12";1,5;471
"DE";"23";0;471
"DE";"30";1,5;471
"DE";"33";0;471
"DE";"35";0;471
"JP";"1";6;471
"JP";"12";0;471
"JP";"23";0;471
"JP";"30";0;471
"JP";"33";0;471
"JP";"35";0;471
"US";"1";0;471
"US";"12";0;471
"US";"23";0;471
"US";"30";0;471
"US";"33";0;471
"US";"35";6;471
"DE";"1";0;472
"DE";"12";1,5;472
"DE";"29";0;472
"DE";"30";1,5;472
"DE";"31";0;472
"DE";"35";0;472
"JP";"1";0;472
"JP";"12";0;472
"JP";"29";0;472
"JP";"30";0;472
"JP";"31";0;472
"JP";"35";0;472
"US";"1";0;472
"US";"12";0;472
"US";"29";3;472
"US";"30";0;472
"US";"31";3;472
"US";"35";0;472
"DE";"12";1,5;473
"DE";"13";0;473
"DE";"14";0;473
"DE";"16";0;473
"DE";"20";0;473
"DE";"30";1,5;473
"JP";"12";0;473
"JP";"13";0;473
"JP";"14";0;473
"JP";"16";0;473
"JP";"20";0;473
"JP";"30";0;473
"US";"12";0;473
"US";"13";3;473
"US";"14";0;473
"US";"16";0;473
"US";"20";3;473
"US";"30";0;473
"DE";"12";1,5;474
"DE";"2";0;474
"DE";"30";1,5;474
"DE";"35";0;474
"DE";"8";0;474
"JP";"12";0;474
"JP";"2";0;474
"JP";"30";0;474
"JP";"35";0;474
"JP";"8";0;474
"US";"12";0;474
"US";"2";0;474
"US";"30";0;474
"US";"35";3;474
"US";"8";3;474
"DE";"12";1,75;475
"DE";"23";0;475
"DE";"27";0;475
"DE";"30";1,75;475
"DE";"33";0;475
"JP";"12";0;475
"JP";"23";7;475
"JP";"27";0;475
"JP";"30";0;475
"JP";"33";0;475
"US";"12";0;475
"US";"23";0;475
"US";"27";3,5;475
"US";"30";0;475
"US";"33";3,5;475
"DE";"12";1,5;476
"DE";"30";1;476
"DE";"31";0;476
"DE";"32";0;476
"DE";"35";0;476
"JP";"12";0;476
"JP";"30";0;476
"JP";"31";0;476
"JP";"32";0;476
"JP";"35";6;476
"US";"12";0;476
"US";"30";2;476
"US";"31";0;476
"US";"32";0;476
"US";"35";0;476
"DE";"12";1,5;477
"DE";"16";0;477
"DE";"2";0;477
"DE";"29";0;477
"DE";"30";1,5;477
"DE";"32";0;477
"JP";"12";0;477
"JP";"16";0;477
"JP";"2";6;477
"JP";"29";0;477
"JP";"30";0;477
"JP";"32";0;477
"US";"12";0;477
"US";"16";6;477
"US";"2";0;477
"US";"29";0;477
"US";"30";0;477
"US";"32";0;477
"DE";"1";0;478
"DE";"12";1,75;478
"DE";"30";1,75;478
"DE";"34";0;478
"DE";"35";0;478
"JP";"1";7;478
"JP";"12";0;478
"JP";"30";0;478
"JP";"34";0;478
"JP";"35";0;478
"US";"1";0;478
"US";"12";0;478
"US";"30";0;478
"US";"34";3,5;478
"US";"35";3,5;478
"DE";"1";0;479
"DE";"12";1,75;479
"DE";"27";0;479
"DE";"30";1,75;479
"JP";"1";7;479
"JP";"12";0;479
"JP";"27";0;479
"JP";"30";0;479
"US";"1";0;479
"US";"12";0;479
"US";"27";3,5;479
"US";"30";0;479
"DE";"12";1,16666666666667;480
"DE";"17";0;480
"DE";"26";0;480
"DE";"30";1,75;480
"JP";"12";0;480
"JP";"17";0;480
"JP";"26";7;480
"JP";"30";0;480
"US";"12";1,16666666666667;480
"US";"17";3,5;480
"US";"26";0;480
"US";"30";0;480
"DE";"12";1,25;481
"DE";"19";0;481
"DE";"2";0;481
"DE";"30";1,25;481
"DE";"31";0;481
"DE";"35";0;481
"DE";"9";0;481
"JP";"12";0;481
"JP";"19";0;481
"JP";"2";5;481
"JP";"30";0;481
"JP";"31";0;481
"JP";"35";0;481
"JP";"9";0;481
"US";"12";0;481
"US";"19";0;481
"US";"2";0;481
"US";"30";0;481
"US";"31";0;481
"US";"35";0;481
"US";"9";0;481
"DE";"12";1,25;482
"DE";"14";0;482
"DE";"15";0;482
"DE";"16";0;482
"DE";"23";0;482
"DE";"30";0,833333333333333;482
"DE";"32";0;482
"DE";"33";0;482
"JP";"12";0;482
"JP";"14";0;482
"JP";"15";0;482
"JP";"16";0;482
"JP";"23";0;482
"JP";"30";1,66666666666667;482
"JP";"32";0;482
"JP";"33";0;482
"US";"12";0;482
"US";"14";0;482
"US";"15";0;482
"US";"16";0;482
"US";"23";0;482
"US";"30";0;482
"US";"32";0;482
"US";"33";0;482
"DE";"1";0;483
"DE";"12";1,75;483
"DE";"17";0;483
"DE";"19";0;483
"DE";"30";1,75;483
"JP";"1";0;483
"JP";"12";0;483
"JP";"17";7;483
"JP";"19";0;483
"JP";"30";0;483
"US";"1";3,5;483
"US";"12";0;483
"US";"17";0;483
"US";"19";3,5;483
"US";"30";0;483
"DE";"12";1,75;484
"DE";"19";0;484
"DE";"29";0;484
"DE";"30";1,75;484
"DE";"35";0;484
"JP";"12";0;484
"JP";"19";0;484
"JP";"29";7;484
"JP";"30";0;484
"JP";"35";0;484
"US";"12";0;484
"US";"19";3,5;484
"US";"29";0;484
"US";"30";0;484
"US";"35";3,5;484
"DE";"1";0;485
"DE";"12";1,5;485
"DE";"20";0;485
"DE";"26";0;485
"DE";"30";1,5;485
"DE";"33";0;485
"JP";"1";0;485
"JP";"12";0;485
"JP";"20";0;485
"JP";"26";0;485
"JP";"30";0;485
"JP";"33";0;485
"US";"1";3;485
"US";"12";0;485
"US";"20";0;485
"US";"26";0;485
"US";"30";0;485
"US";"33";3;485
"DE";"1";0;486
"DE";"12";1,25;486
"DE";"30";0,833333333333333;486
"DE";"34";0;486
"DE";"9";0;486
"JP";"1";0;486
"JP";"12";0;486
"JP";"30";0;486
"JP";"34";0;486
"JP";"9";0;486
"US";"1";0;486
"US";"12";0;486
"US";"30";1,66666666666667;486
"US";"34";0;486
"US";"9";0;486
"DE";"12";1,5;487
"DE";"23";0;487
"DE";"25";0;487
"DE";"30";1,5;487
"DE";"31";0;487
"DE";"32";0;487
"JP";"12";0;487
"JP";"23";0;487
"JP";"25";0;487
"JP";"30";0;487
"JP";"31";6;487
"JP";"32";0;487
"US";"12";0;487
"US";"23";6;487
"US";"25";0;487
"US";"30";0;487
"US";"31";0;487
"US";"32";0;487
"DE";"1";0;488
"DE";"12";1;488
"DE";"2";0;488
"DE";"30";1,5;488
"DE";"31";0;488
"JP";"1";0;488
"JP";"12";0;488
"JP";"2";0;488
"JP";"30";0;488
"JP";"31";0;488
"US";"1";0;488
"US";"12";1;488
"US";"2";0;488
"US";"30";0;488
"US";"31";3;488
"DE";"12";1,5;489
"DE";"14";0;489
"DE";"19";0;489
"DE";"2";0;489
"DE";"30";1,5;489
"DE";"33";0;489
"JP";"12";0;489
"JP";"14";0;489
"JP";"19";0;489
"JP";"2";0;489
"JP";"30";0;489
"JP";"33";6;489
"US";"12";0;489
"US";"14";0;489
"US";"19";0;489
"US";"2";6;489
"US";"30";0;489
"US";"33";0;489
"DE";"10";0;490
"DE";"12";1,75;490
"DE";"3";0;490
"DE";"30";1,75;490
"DE";"31";0;490
"JP";"10";0;490
"JP";"12";0;490
"JP";"3";0;490
"JP";"30";0;490
"JP";"31";7;490
"US";"10";3,5;490
"US";"12";0;490
"US";"3";3,5;490
"US";"30";0;490
"US";"31";0;490
"DE";"12";1,75;491
"DE";"14";0;491
"DE";"19";0;491
"DE";"29";0;491
"DE";"30";1,75;491
"JP";"12";0;491
"JP";"14";0;491
"JP";"19";0;491
"JP";"29";7;491
"JP";"30";0;491
"US";"12";0;491
"US";"14";3,5;491
"US";"19";3,5;491
"US";"29";0;491
"US";"30";0;491
"DE";"12";1;492
"DE";"14";0;492
"DE";"20";0;492
"DE";"23";0;492
"DE";"30";1;492
"DE";"31";0;492
"DE";"35";0;492
"JP";"12";0;492
"JP";"14";0;492
"JP";"20";0;492
"JP";"23";0;492
"JP";"30";0;492
"JP";"31";0;492
"JP";"35";0;492
"US";"12";0;492
"US";"14";0;492
"US";"20";0;492
"US";"23";0;492
"US";"30";0;492
"US";"31";0;492
"US";"35";0;492
"DE";"12";1,25;493
"DE";"20";0;493
"DE";"29";0;493
"DE";"30";1,25;493
"DE";"31";0;493
"DE";"32";0;493
"JP";"12";0;493
"JP";"20";0;493
"JP";"29";0;493
"JP";"30";0;493
"JP";"31";0;493
"JP";"32";0;493
"US";"12";0;493
"US";"20";0;493
"US";"29";5;493
"US";"30";0;493
"US";"31";0;493
"US";"32";0;493
"DE";"12";1,75;494
"DE";"23";0;494
"DE";"25";0;494
"DE";"30";1,75;494
"DE";"34";0;494
"JP";"12";0;494
"JP";"23";7;494
"JP";"25";0;494
"JP";"30";0;494
"JP";"34";0;494
"US";"12";0;494
"US";"23";0;494
"US";"25";3,5;494
"US";"30";0;494
"US";"34";3,5;494
"DE";"12";1,75;495
"DE";"2";0;495
"DE";"28";0;495
"DE";"30";1,75;495
"DE";"35";0;495
"JP";"12";0;495
"JP";"2";0;495
"JP";"28";7;495
"JP";"30";0;495
"JP";"35";0;495
"US";"12";0;495
"US";"2";3,5;495
"US";"28";0;495
"US";"30";0;495
"US";"35";3,5;495
"DE";"12";1,75;496
"DE";"30";1,75;496
"DE";"33";0;496
"DE";"34";0;496
"DE";"35";0;496
"JP";"12";0;496
"JP";"30";0;496
"JP";"33";0;496
"JP";"34";0;496
"JP";"35";7;496
"US";"12";0;496
"US";"30";0;496
"US";"33";3,5;496
"US";"34";3,5;496
"US";"35";0;496
"DE";"10";0;497
"DE";"12";1,5;497
"DE";"26";0;497
"DE";"29";0;497
"DE";"30";1,5;497
"DE";"32";0;497
"JP";"10";0;497
"JP";"12";0;497
"JP";"26";6;497
"JP";"29";0;497
"JP";"30";0;497
"JP";"32";0;497
"US";"10";6;497
"US";"12";0;497
"US";"26";0;497
"US";"29";0;497
"US";"30";0;497
"US";"32";0;497
"DE";"10";0;498
"DE";"12";1,5;498
"DE";"13";0;498
"DE";"19";0;498
"DE";"27";0;498
"DE";"30";1,5;498
"JP";"10";0;498
"JP";"12";0;498
"JP";"13";0;498
"JP";"19";6;498
"JP";"27";0;498
"JP";"30";0;498
"US";"10";0;498
"US";"12";0;498
"US";"13";6;498
"US";"19";0;498
"US";"27";0;498
"US";"30";0;498
"DE";"1";0;499
"DE";"12";1,5;499
"DE";"2";0;499
"DE";"27";0;499
"DE";"3";0;499
"DE";"30";1,5;499
"JP";"1";0;499
"JP";"12";0;499
"JP";"2";6;499
"JP";"27";0;499
"JP";"3";0;499
"JP";"30";0;499
"US";"1";0;499
"US";"12";0;499
"US";"2";0;499
"US";"27";6;499
"US";"3";0;499
"US";"30";0;499
"DE";"12";1,5;500
"DE";"25";0;500
"DE";"28";0;500
"DE";"30";1,5;500
"DE";"35";0;500
"DE";"6";0;500
"JP";"12";0;500
"JP";"25";0;500
"JP";"28";0;500
"JP";"30";0;500
"JP";"35";0;500
"JP";"6";0;500
"US";"12";0;500
"US";"25";0;500
"US";"28";0;500
"US";"30";0;500
"US";"35";3;500
"US";"6";3;500
"DE";"10";0;501
"DE";"12";1,75;501
"DE";"27";0;501
"DE";"30";1,75;501
"DE";"35";0;501
"JP";"10";0;501
"JP";"12";0;501
"JP";"27";0;501
"JP";"30";0;501
"JP";"35";7;501
"US";"10";3,5;501
"US";"12";0;501
"US";"27";3,5;501
"US";"30";0;501
"US";"35";0;501
"DE";"12";1,25;502
"DE";"17";0;502
"DE";"26";0;502
"DE";"29";0;502
"DE";"30";1,25;502
"DE";"4";0;502
"DE";"5";0;502
"DE";"6";0;502
"JP";"12";0;502
"JP";"17";0;502
"JP";"26";0;502
"JP";"29";0;502
"JP";"30";0;502
"JP";"4";0;502
"JP";"5";0;502
"JP";"6";0;502
"US";"12";0;502
"US";"17";0;502
"US";"26";5;502
"US";"29";0;502
"US";"30";0;502
"US";"4";0;502
"US";"5";0;502
"US";"6";0;502
"DE";"10";0;503
"DE";"12";1,5;503
"DE";"26";0;503
"DE";"30";1,5;503
"DE";"32";0;503
"DE";"35";0;503
"JP";"10";0;503
"JP";"12";0;503
"JP";"26";6;503
"JP";"30";0;503
"JP";"32";0;503
"JP";"35";0;503
"US";"10";0;503
"US";"12";0;503
"US";"26";0;503
"US";"30";0;503
"US";"32";6;503
"US";"35";0;503
"DE";"12";1,75;504
"DE";"17";0;504
"DE";"23";0;504
"DE";"30";1,16666666666667;504
"JP";"12";0;504
"JP";"17";7;504
"JP";"23";0;504
"JP";"30";0;504
"US";"12";0;504
"US";"17";0;504
"US";"23";3,5;504
"US";"30";1,16666666666667;504
"DE";"10";0;505
"DE";"12";1,5;505
"DE";"13";0;505
"DE";"15";0;505
"DE";"28";0;505
"DE";"30";1,5;505
"JP";"10";0;505
"JP";"12";0;505
"JP";"13";0;505
"JP";"15";6;505
"JP";"28";0;505
"JP";"30";0;505
"US";"10";0;505
"US";"12";0;505
"US";"13";6;505
"US";"15";0;505
"US";"28";0;505
"US";"30";0;505
"DE";"12";1,5;506
"DE";"23";0;506
"DE";"29";0;506
"DE";"30";1,5;506
"DE";"32";0;506
"JP";"12";0;506
"JP";"23";0;506
"JP";"29";6;506
"JP";"30";0;506
"JP";"32";0;506
"US";"12";0;506
"US";"23";0;506
"US";"29";0;506
"US";"30";0;506
"US";"32";6;506
"DE";"12";1,5;507
"DE";"13";0;507
"DE";"14";0;507
"DE";"16";0;507
"DE";"18";0;507
"DE";"30";1,5;507
"JP";"12";0;507
"JP";"13";0;507
"JP";"14";0;507
"JP";"16";0;507
"JP";"18";6;507
"JP";"30";0;507
"US";"12";0;507
"US";"13";6;507
"US";"14";0;507
"US";"16";0;507
"US";"18";0;507
"US";"30";0;507
"DE";"12";1,5;508
"DE";"20";0;508
"DE";"21";0;508
"DE";"30";1,5;508
"DE";"35";0;508
"JP";"12";0;508
"JP";"20";0;508
"JP";"21";0;508
"JP";"30";0;508
"JP";"35";0;508
"US";"12";0;508
"US";"20";0;508
"US";"21";0;508
"US";"30";0;508
"US";"35";3;508
"DE";"12";1,75;509
"DE";"2";0;509
"DE";"27";0;509
"DE";"28";0;509
"DE";"30";1,75;509
"JP";"12";0;509
"JP";"2";7;509
"JP";"27";0;509
"JP";"28";0;509
"JP";"30";0;509
"US";"12";0;509
"US";"2";0;509
"US";"27";3,5;509
"US";"28";3,5;509
"US";"30";0;509
"DE";"12";1,5;510
"DE";"14";0;510
"DE";"15";0;510
"DE";"17";0;510
"DE";"27";0;510
"DE";"30";1,5;510
"JP";"12";0;510
"JP";"14";0;510
"JP";"15";0;510
"JP";"17";0;510
"JP";"27";0;510
"JP";"30";0;510
"US";"12";0;510
"US";"14";0;510
"US";"15";0;510
"US";"17";3;510
"US";"27";3;510
"US";"30";0;510
"DE";"12";1,75;511
"DE";"18";0;511
"DE";"30";1,75;511
"DE";"33";0;511
"DE";"8";0;511
"JP";"12";0;511
"JP";"18";0;511
"JP";"30";0;511
"JP";"33";0;511
"JP";"8";7;511
"US";"12";0;511
"US";"18";3,5;511
"US";"30";0;511
"US";"33";3,5;511
"US";"8";0;511
"DE";"12";1,25;512
"DE";"19";0;512
"DE";"26";0;512
"DE";"28";0;512
"DE";"30";1,25;512
"DE";"31";0;512
"JP";"12";0;512
"JP";"19";0;512
"JP";"26";0;512
"JP";"28";0;512
"JP";"30";0;512
"JP";"31";0;512
"US";"12";0;512
"US";"19";0;512
"US";"26";0;512
"US";"28";0;512
"US";"30";0;512
"US";"31";5;512
"DE";"1";0;513
"DE";"12";1,75;513
"DE";"30";1,75;513
"DE";"33";0;513
"DE";"5";0;513
"JP";"1";0;513
"JP";"12";0;513
"JP";"30";0;513
"JP";"33";0;513
"JP";"5";7;513
"US";"1";3,5;513
"US";"12";0;513
"US";"30";0;513
"US";"33";3,5;513
"US";"5";0;513
"DE";"10";0;514
"DE";"12";1,5;514
"DE";"19";0;514
"DE";"29";0;514
"DE";"30";1,5;514
"DE";"6";0;514
"JP";"10";0;514
"JP";"12";0;514
"JP";"19";6;514
"JP";"29";0;514
"JP";"30";0;514
"JP";"6";0;514
"US";"10";0;514
"US";"12";0;514
"US";"19";0;514
"US";"29";6;514
"US";"30";0;514
"US";"6";0;514
"DE";"12";1,25;515
"DE";"13";0;515
"DE";"18";0;515
"DE";"25";0;515
"DE";"29";0;515
"DE";"30";1,25;515
"DE";"6";0;515
"JP";"12";0;515
"JP";"13";0;515
"JP";"18";5;515
"JP";"25";0;515
"JP";"29";0;515
"JP";"30";0;515
"JP";"6";0;515
"US";"12";0;515
"US";"13";0;515
"US";"18";0;515
"US";"25";0;515
"US";"29";0;515
"US";"30";0;515
"US";"6";0;515
"DE";"12";1,25;516
"DE";"13";0;516
"DE";"16";0;516
"DE";"20";0;516
"DE";"29";0;516
"DE";"30";1,25;516
"DE";"9";0;516
"JP";"12";0;516
"JP";"13";0;516
"JP";"16";0;516
"JP";"20";0;516
"JP";"29";0;516
"JP";"30";0;516
"JP";"9";0;516
"US";"12";0;516
"US";"13";0;516
"US";"16";0;516
"US";"20";5;516
"US";"29";0;516
"US";"30";0;516
"US";"9";0;516
"DE";"10";0;517
"DE";"12";1,75;517
"DE";"30";1,75;517
"DE";"6";0;517
"JP";"10";3,5;517
"JP";"12";0;517
"JP";"30";0;517
"JP";"6";0;517
"US";"10";1,75;517
"US";"12";0;517
"US";"30";0;517
"US";"6";3,5;517
"DE";"12";1,75;518
"DE";"18";0;518
"DE";"25";0;518
"DE";"26";0;518
"DE";"30";1,75;518
"JP";"12";0;518
"JP";"18";0;518
"JP";"25";0;518
"JP";"26";7;518
"JP";"30";0;518
"US";"12";0;518
"US";"18";3,5;518
"US";"25";3,5;518
"US";"26";0;518
"US";"30";0;518
"DE";"12";1,75;519
"DE";"2";0;519
"DE";"21";0;519
"DE";"26";0;519
"DE";"30";1,75;519
"JP";"12";0;519
"JP";"2";7;519
"JP";"21";0;519
"JP";"26";0;519
"JP";"30";0;519
"US";"12";0;519
"US";"2";0;519
"US";"21";3,5;519
"US";"26";3,5;519
"US";"30";0;519
"DE";"12";1,75;520
"DE";"25";0;520
"DE";"29";0;520
"DE";"30";1,75;520
"DE";"9";0;520
"JP";"12";0;520
"JP";"25";0;520
"JP";"29";7;520
"JP";"30";0;520
"JP";"9";0;520
"US";"12";0;520
"US";"25";3,5;520
"US";"29";0;520
"US";"30";0;520
"US";"9";3,5;520
"DE";"10";0;521
"DE";"12";1,5;521
"DE";"27";0;521
"DE";"30";1,5;521
"JP";"10";6;521
"JP";"12";0;521
"JP";"27";0;521
"JP";"30";0;521
"US";"10";0;521
"US";"12";0;521
"US";"27";6;521
"US";"30";0;521
"DE";"12";1,5;522
"DE";"21";0;522
"DE";"25";0;522
"DE";"28";0;522
"DE";"30";1;522
"DE";"9";0;522
"JP";"12";0;522
"JP";"21";0;522
"JP";"25";0;522
"JP";"28";0;522
"JP";"30";0;522
"JP";"9";0;522
"US";"12";0;522
"US";"21";0;522
"US";"25";3;522
"US";"28";0;522
"US";"30";1;522
"US";"9";0;522
"DE";"12";1,25;523
"DE";"13";0;523
"DE";"25";0;523
"DE";"26";0;523
"DE";"30";1,25;523
"DE";"31";0;523
"DE";"32";0;523
"JP";"12";0;523
"JP";"13";0;523
"JP";"25";0;523
"JP";"26";0;523
"JP";"30";0;523
"JP";"31";0;523
"JP";"32";0;523
"US";"12";0;523
"US";"13";5;523
"US";"25";0;523
"US";"26";0;523
"US";"30";0;523
"US";"31";0;523
"US";"32";0;523
"DE";"1";0;524
"DE";"12";1,75;524
"DE";"27";0;524
"DE";"30";1,75;524
"DE";"35";0;524
"JP";"1";0;524
"JP";"12";0;524
"JP";"27";0;524
"JP";"30";0;524
"JP";"35";7;524
"US";"1";3,5;524
"US";"12";0;524
"US";"27";3,5;524
"US";"30";0;524
"US";"35";0;524
"DE";"12";1,75;525
"DE";"30";1,16666666666667;525
"DE";"35";0;525
"DE";"5";0;525
"JP";"12";0;525
"JP";"30";2,33333333333333;525
"JP";"35";0;525
"JP";"5";0;525
"US";"12";0;525
"US";"30";0;525
"US";"35";3,5;525
"US";"5";3,5;525
"DE";"12";1,25;526
"DE";"14";0;526
"DE";"23";0;526
"DE";"24";0;526
"DE";"25";0;526
"DE";"30";1,25;526
"DE";"31";0;526
"JP";"12";0;526
"JP";"14";0;526
"JP";"23";0;526
"JP";"24";0;526
"JP";"25";0;526
"JP";"30";0;526
"JP";"31";0;526
"US";"12";0;526
"US";"14";5;526
"US";"23";0;526
"US";"24";0;526
"US";"25";0;526
"US";"30";0;526
"US";"31";0;526
"DE";"10";0;527
"DE";"12";1,75;527
"DE";"29";0;527
"DE";"30";1,75;527
"DE";"34";0;527
"JP";"10";0;527
"JP";"12";0;527
"JP";"29";7;527
"JP";"30";0;527
"JP";"34";0;527
"US";"10";3,5;527
"US";"12";0;527
"US";"29";0;527
