"ctry_code";"techn_field_nr";"RCA";"permutation_number"
"US";"3";0;486
"US";"30";0;486
"US";"8";0;486
"US";"9";0;486
"JP";"1";1,125;487
"JP";"10";1,125;487
"JP";"12";0;487
"JP";"17";1,125;487
"JP";"2";0;487
"JP";"25";0,75;487
"JP";"31";0;487
"JP";"8";0;487
"JP";"9";0;487
"US";"1";0;487
"US";"10";0;487
"US";"12";0;487
"US";"17";0;487
"US";"2";0;487
"US";"25";3;487
"US";"31";0;487
"US";"8";0;487
"US";"9";0;487
"JP";"1";1;488
"JP";"18";1;488
"JP";"20";0;488
"JP";"21";0;488
"JP";"24";1;488
"JP";"27";1;488
"JP";"29";0;488
"JP";"30";1;488
"JP";"35";1;488
"JP";"9";1;488
"US";"1";0;488
"US";"18";0;488
"US";"20";0;488
"US";"21";0;488
"US";"24";0;488
"US";"27";0;488
"US";"29";0;488
"US";"30";0;488
"US";"35";0;488
"US";"9";0;488
"JP";"1";1,14285714285714;489
"JP";"10";0;489
"JP";"12";0;489
"JP";"2";0;489
"JP";"20";0,571428571428571;489
"JP";"30";1,14285714285714;489
"JP";"35";1,14285714285714;489
"JP";"4";0;489
"JP";"6";1,14285714285714;489
"JP";"8";1,14285714285714;489
"US";"1";0;489
"US";"10";0;489
"US";"12";0;489
"US";"2";0;489
"US";"20";4;489
"US";"30";0;489
"US";"35";0;489
"US";"4";0;489
"US";"6";0;489
"US";"8";0;489
"JP";"1";1,125;490
"JP";"10";0;490
"JP";"18";1,125;490
"JP";"2";1,125;490
"JP";"20";1,125;490
"JP";"28";1,125;490
"JP";"29";1,125;490
"JP";"3";1,125;490
"JP";"35";0;490
"US";"1";0;490
"US";"10";0;490
"US";"18";0;490
"US";"2";0;490
"US";"20";0;490
"US";"28";0;490
"US";"29";0;490
"US";"3";0;490
"US";"35";9;490
"JP";"1";1;491
"JP";"10";1;491
"JP";"12";0;491
"JP";"14";0;491
"JP";"17";0;491
"JP";"26";0;491
"JP";"3";0;491
"JP";"30";1;491
"JP";"31";0;491
"JP";"6";0;491
"JP";"9";1;491
"US";"1";0;491
"US";"10";0;491
"US";"12";0;491
"US";"14";0;491
"US";"17";0;491
"US";"26";0;491
"US";"3";0;491
"US";"30";0;491
"US";"31";0;491
"US";"6";0;491
"US";"9";0;491
"JP";"1";1,2;492
"JP";"10";0;492
"JP";"11";0;492
"JP";"13";0;492
"JP";"19";0;492
"JP";"20";1,2;492
"JP";"26";0;492
"JP";"28";1,2;492
"JP";"30";0;492
"JP";"31";0;492
"JP";"32";0;492
"JP";"33";0;492
"JP";"8";1,2;492
"US";"1";0;492
"US";"10";0;492
"US";"11";0;492
"US";"13";0;492
"US";"19";0;492
"US";"20";0;492
"US";"26";0;492
"US";"28";0;492
"US";"30";6;492
"US";"31";0;492
"US";"32";0;492
"US";"33";0;492
"US";"8";0;492
"JP";"14";0;493
"JP";"15";1,16666666666667;493
"JP";"17";0;493
"JP";"2";1,16666666666667;493
"JP";"20";0;493
"JP";"24";0;493
"JP";"27";1,16666666666667;493
"JP";"28";0;493
"JP";"3";1,16666666666667;493
"JP";"31";0;493
"JP";"34";1,16666666666667;493
"US";"14";7;493
"US";"15";0;493
"US";"17";0;493
"US";"2";0;493
"US";"20";0;493
"US";"24";0;493
"US";"27";0;493
"US";"28";0;493
"US";"3";0;493
"US";"31";0;493
"US";"34";0;493
"JP";"1";0;494
"JP";"10";1;494
"JP";"11";0;494
"JP";"12";1;494
"JP";"2";1;494
"JP";"21";0;494
"JP";"25";1;494
"JP";"3";1;494
"JP";"33";0;494
"JP";"35";0;494
"JP";"8";0;494
"JP";"9";0;494
"US";"1";0;494
"US";"10";0;494
"US";"11";0;494
"US";"12";0;494
"US";"2";0;494
"US";"21";0;494
"US";"25";0;494
"US";"3";0;494
"US";"33";0;494
"US";"35";0;494
"US";"8";0;494
"US";"9";0;494
"JP";"1";1;495
"JP";"21";0;495
"JP";"23";0;495
"JP";"24";0;495
"JP";"25";0;495
"JP";"26";0;495
"JP";"27";0;495
"JP";"28";1;495
"JP";"29";0;495
"JP";"30";0;495
"JP";"32";1;495
"JP";"6";1;495
"JP";"8";0;495
"JP";"9";1;495
"US";"1";0;495
"US";"21";0;495
"US";"23";0;495
"US";"24";0;495
"US";"25";0;495
"US";"26";0;495
"US";"27";0;495
"US";"28";0;495
"US";"29";0;495
"US";"30";0;495
"US";"32";0;495
"US";"6";0;495
"US";"8";0;495
"US";"9";0;495
"JP";"1";1,11111111111111;496
"JP";"2";1,11111111111111;496
"JP";"21";1,11111111111111;496
"JP";"26";0;496
"JP";"28";1,11111111111111;496
"JP";"30";1,11111111111111;496
"JP";"31";0;496
"JP";"35";1,11111111111111;496
"JP";"8";1,11111111111111;496
"JP";"9";1,11111111111111;496
"US";"1";0;496
"US";"2";0;496
"US";"21";0;496
"US";"26";0;496
"US";"28";0;496
"US";"30";0;496
"US";"31";10;496
"US";"35";0;496
"US";"8";0;496
"US";"9";0;496
"JP";"10";0;497
"JP";"2";0;497
"JP";"20";0;497
"JP";"23";1,14285714285714;497
"JP";"27";0;497
"JP";"29";1,14285714285714;497
"JP";"32";1,14285714285714;497
"JP";"33";1,14285714285714;497
"JP";"34";0;497
"JP";"6";1,14285714285714;497
"JP";"9";1,14285714285714;497
"US";"10";0;497
"US";"2";0;497
"US";"20";0;497
"US";"23";0;497
"US";"27";8;497
"US";"29";0;497
"US";"32";0;497
"US";"33";0;497
"US";"34";0;497
"US";"6";0;497
"US";"9";0;497
"JP";"1";1,11111111111111;498
"JP";"10";0;498
"JP";"13";1,11111111111111;498
"JP";"24";1,11111111111111;498
"JP";"26";0;498
"JP";"28";1,11111111111111;498
"JP";"6";1,11111111111111;498
"JP";"8";1,11111111111111;498
"US";"1";0;498
"US";"10";0;498
"US";"13";0;498
"US";"24";0;498
"US";"26";10;498
"US";"28";0;498
"US";"6";0;498
"US";"8";0;498
"JP";"13";0,555555555555555;499
"JP";"18";1,11111111111111;499
"JP";"24";1,11111111111111;499
"JP";"25";1,11111111111111;499
"JP";"26";1,11111111111111;499
"JP";"29";1,11111111111111;499
"JP";"6";1,11111111111111;499
"JP";"8";1,11111111111111;499
"US";"13";5;499
"US";"18";0;499
"US";"24";0;499
"US";"25";0;499
"US";"26";0;499
"US";"29";0;499
"US";"6";0;499
"US";"8";0;499
"JP";"1";0;500
"JP";"10";1,14285714285714;500
"JP";"12";0;500
"JP";"17";1,14285714285714;500
"JP";"25";0;500
"JP";"27";1,14285714285714;500
"JP";"31";1,14285714285714;500
"JP";"34";0;500
"JP";"35";0;500
"JP";"5";1,14285714285714;500
"JP";"6";1,14285714285714;500
"JP";"8";0;500
"US";"1";0;500
"US";"10";0;500
"US";"12";0;500
"US";"17";0;500
"US";"25";8;500
"US";"27";0;500
"US";"31";0;500
"US";"34";0;500
"US";"35";0;500
"US";"5";0;500
"US";"6";0;500
"US";"8";0;500
"JP";"1";1;501
"JP";"10";1;501
"JP";"2";1;501
"JP";"20";0;501
"JP";"21";0;501
"JP";"23";0;501
"JP";"25";0;501
"JP";"26";1;501
"JP";"3";1;501
"JP";"35";1;501
"JP";"6";0;501
"JP";"9";0;501
"US";"1";0;501
"US";"10";0;501
"US";"2";0;501
"US";"20";0;501
"US";"21";0;501
"US";"23";0;501
"US";"25";0;501
"US";"26";0;501
"US";"3";0;501
"US";"35";0;501
"US";"6";0;501
"US";"9";0;501
"JP";"1";1;502
"JP";"10";1;502
"JP";"21";1;502
"JP";"25";0;502
"JP";"26";1;502
"JP";"28";1;502
"JP";"3";0;502
"JP";"4";0;502
"US";"1";0;502
"US";"10";0;502
"US";"21";0;502
"US";"25";0;502
"US";"26";0;502
"US";"28";0;502
"US";"3";0;502
"US";"4";0;502
"JP";"1";0;503
"JP";"12";0;503
"JP";"2";0;503
"JP";"21";0;503
"JP";"31";1,14285714285714;503
"JP";"32";1,14285714285714;503
"JP";"35";1,14285714285714;503
"JP";"4";1,14285714285714;503
"JP";"6";1,14285714285714;503
"JP";"8";1,14285714285714;503
"JP";"9";0;503
"US";"1";8;503
"US";"12";0;503
"US";"2";0;503
"US";"21";0;503
"US";"31";0;503
"US";"32";0;503
"US";"35";0;503
"US";"4";0;503
"US";"6";0;503
"US";"8";0;503
"US";"9";0;503
"JP";"10";0;504
"JP";"12";0;504
"JP";"13";1;504
"JP";"2";0;504
"JP";"24";1;504
"JP";"26";1;504
"JP";"27";1;504
"JP";"28";0;504
"JP";"31";0;504
"JP";"35";0;504
"JP";"4";1;504
"JP";"6";1;504
"US";"10";0;504
"US";"12";0;504
"US";"13";0;504
"US";"2";0;504
"US";"24";0;504
"US";"26";0;504
"US";"27";0;504
"US";"28";0;504
"US";"31";0;504
"US";"35";0;504
"US";"4";0;504
"US";"6";0;504
"JP";"12";0;505
"JP";"13";0;505
"JP";"19";0;505
"JP";"2";1;505
"JP";"20";1;505
"JP";"24";0;505
"JP";"27";1;505
"JP";"28";1;505
"JP";"3";0;505
"JP";"32";1;505
"JP";"34";1;505
"US";"12";0;505
"US";"13";0;505
"US";"19";0;505
"US";"2";0;505
"US";"20";0;505
"US";"24";0;505
"US";"27";0;505
"US";"28";0;505
"US";"3";0;505
"US";"32";0;505
"US";"34";0;505
"JP";"10";0;506
"JP";"15";0;506
"JP";"18";0;506
"JP";"2";0,571428571428571;506
"JP";"24";1,14285714285714;506
"JP";"28";1,14285714285714;506
"JP";"3";1,14285714285714;506
"JP";"30";1,14285714285714;506
"JP";"35";0;506
"JP";"6";1,14285714285714;506
"JP";"9";1,14285714285714;506
"US";"10";0;506
"US";"15";0;506
"US";"18";0;506
"US";"2";4;506
"US";"24";0;506
"US";"28";0;506
"US";"3";0;506
"US";"30";0;506
"US";"35";0;506
"US";"6";0;506
"US";"9";0;506
"JP";"1";1,11111111111111;507
"JP";"10";1,11111111111111;507
"JP";"20";1,11111111111111;507
"JP";"24";1,11111111111111;507
"JP";"25";1,11111111111111;507
"JP";"27";1,11111111111111;507
"JP";"29";0;507
"JP";"31";1,11111111111111;507
"JP";"5";0;507
"US";"1";0;507
"US";"10";0;507
"US";"20";0;507
"US";"24";0;507
"US";"25";0;507
"US";"27";0;507
"US";"29";0;507
"US";"31";0;507
"US";"5";10;507
"JP";"1";0;508
"JP";"13";1;508
"JP";"17";0;508
"JP";"20";1;508
"JP";"25";1;508
"JP";"26";0;508
"JP";"27";1;508
"JP";"30";1;508
"JP";"32";1;508
"JP";"34";0;508
"JP";"8";0;508
"JP";"9";0;508
"US";"1";0;508
"US";"13";0;508
"US";"17";0;508
"US";"20";0;508
"US";"25";0;508
"US";"26";0;508
"US";"27";0;508
"US";"30";0;508
"US";"32";0;508
"US";"34";0;508
"US";"8";0;508
"US";"9";0;508
"JP";"10";1,11111111111111;509
"JP";"2";1,11111111111111;509
"JP";"23";1,11111111111111;509
"JP";"25";1,11111111111111;509
"JP";"29";0;509
"JP";"3";1,11111111111111;509
"JP";"30";1,11111111111111;509
"JP";"35";1,11111111111111;509
"JP";"6";1,11111111111111;509
"US";"10";0;509
"US";"2";0;509
"US";"23";0;509
"US";"25";0;509
"US";"29";10;509
"US";"3";0;509
"US";"30";0;509
"US";"35";0;509
"US";"6";0;509
"JP";"1";1,16666666666667;510
"JP";"10";0;510
"JP";"11";0;510
"JP";"12";0;510
"JP";"17";0;510
"JP";"19";0;510
"JP";"21";1,16666666666667;510
"JP";"23";0;510
"JP";"26";0;510
"JP";"29";1,16666666666667;510
"JP";"5";1,16666666666667;510
"JP";"8";0;510
"US";"1";0;510
"US";"10";7;510
"US";"11";0;510
"US";"12";0;510
"US";"17";0;510
"US";"19";0;510
"US";"21";0;510
"US";"23";0;510
"US";"26";0;510
"US";"29";0;510
"US";"5";0;510
"US";"8";0;510
"JP";"10";0;511
"JP";"14";0;511
"JP";"16";0;511
"JP";"17";1;511
"JP";"18";0;511
"JP";"19";1;511
"JP";"2";1;511
"JP";"23";1;511
"JP";"25";0;511
"JP";"26";1;511
"JP";"27";0;511
"JP";"28";1;511
"JP";"29";0;511
"JP";"30";0;511
"US";"10";0;511
"US";"14";0;511
"US";"16";0;511
"US";"17";0;511
"US";"18";0;511
"US";"19";0;511
"US";"2";0;511
"US";"23";0;511
"US";"25";0;511
"US";"26";0;511
"US";"27";0;511
"US";"28";0;511
"US";"29";0;511
"US";"30";0;511
"JP";"1";0;512
"JP";"12";0;512
"JP";"17";1,14285714285714;512
"JP";"19";0;512
"JP";"20";1,14285714285714;512
"JP";"23";1,14285714285714;512
"JP";"27";1,14285714285714;512
"JP";"28";0;512
"JP";"29";1,14285714285714;512
"JP";"30";0;512
"JP";"9";1,14285714285714;512
"US";"1";0;512
"US";"12";0;512
"US";"17";0;512
"US";"19";0;512
"US";"20";0;512
"US";"23";0;512
"US";"27";0;512
"US";"28";8;512
"US";"29";0;512
"US";"30";0;512
"US";"9";0;512
"JP";"10";0;513
"JP";"14";0;513
"JP";"16";0;513
"JP";"19";0;513
"JP";"2";0;513
"JP";"20";0;513
"JP";"23";0;513
"JP";"30";1,2;513
"JP";"31";0;513
"JP";"5";0;513
"JP";"6";1,2;513
"JP";"9";0;513
"US";"10";0;513
"US";"14";0;513
"US";"16";0;513
"US";"19";0;513
"US";"2";0;513
"US";"20";0;513
"US";"23";0;513
"US";"30";0;513
"US";"31";6;513
"US";"5";0;513
"US";"6";0;513
"US";"9";0;513
"JP";"1";1;514
"JP";"10";1;514
"JP";"17";1;514
"JP";"2";1;514
"JP";"21";0;514
"JP";"28";1;514
"JP";"29";0;514
"JP";"3";1;514
"JP";"30";1;514
"JP";"34";0;514
"JP";"9";0;514
"US";"1";0;514
"US";"10";0;514
"US";"17";0;514
"US";"2";0;514
"US";"21";0;514
"US";"28";0;514
"US";"29";0;514
"US";"3";0;514
"US";"30";0;514
"US";"34";0;514
"US";"9";0;514
"JP";"10";1,125;515
"JP";"12";0;515
"JP";"13";1,125;515
"JP";"17";0;515
"JP";"19";1,125;515
"JP";"23";0;515
"JP";"26";1,125;515
"JP";"28";0;515
"JP";"6";1,125;515
"JP";"9";1,125;515
"US";"10";0;515
"US";"12";0;515
"US";"13";0;515
"US";"17";0;515
"US";"19";0;515
"US";"23";0;515
"US";"26";0;515
"US";"28";9;515
"US";"6";0;515
"US";"9";0;515
"JP";"1";1,11111111111111;516
"JP";"2";1,11111111111111;516
"JP";"25";1,11111111111111;516
"JP";"26";0;516
"JP";"27";1,11111111111111;516
"JP";"29";0;516
"JP";"30";1,11111111111111;516
"JP";"33";1,11111111111111;516
"US";"1";0;516
"US";"2";0;516
"US";"25";0;516
"US";"26";10;516
"US";"27";0;516
"US";"29";0;516
"US";"30";0;516
"US";"33";0;516
"JP";"1";1,16666666666667;517
"JP";"10";1,16666666666667;517
"JP";"12";0;517
"JP";"13";1,16666666666667;517
"JP";"14";0;517
"JP";"19";0;517
"JP";"2";1,16666666666667;517
"JP";"25";0;517
"JP";"3";0;517
"JP";"31";1,16666666666667;517
"JP";"34";0;517
"JP";"7";1,16666666666667;517
"JP";"9";0;517
"US";"1";0;517
"US";"10";0;517
"US";"12";0;517
"US";"13";0;517
"US";"14";0;517
"US";"19";0;517
"US";"2";0;517
"US";"25";0;517
"US";"3";0;517
"US";"31";0;517
"US";"34";7;517
"US";"7";0;517
"US";"9";0;517
"JP";"1";1,125;518
"JP";"10";1,125;518
"JP";"12";0;518
"JP";"14";1,125;518
"JP";"17";1,125;518
"JP";"2";1,125;518
"JP";"24";0;518
"JP";"27";1,125;518
"JP";"3";1,125;518
"JP";"33";0;518
"JP";"34";0;518
"JP";"6";0;518
"US";"1";0;518
"US";"10";0;518
"US";"12";0;518
"US";"14";0;518
"US";"17";0;518
"US";"2";0;518
"US";"24";9;518
"US";"27";0;518
"US";"3";0;518
"US";"33";0;518
"US";"34";0;518
"US";"6";0;518
"JP";"1";0;519
"JP";"12";0;519
"JP";"14";0;519
"JP";"19";0;519
"JP";"2";0;519
"JP";"20";0;519
"JP";"21";0;519
"JP";"23";1,25;519
"JP";"26";1,25;519
"JP";"27";1,25;519
"JP";"30";0;519
"JP";"33";0;519
"JP";"5";0;519
"US";"1";0;519
"US";"12";0;519
"US";"14";0;519
"US";"19";0;519
"US";"2";5;519
"US";"20";0;519
"US";"21";0;519
"US";"23";0;519
"US";"26";0;519
"US";"27";0;519
"US";"30";0;519
"US";"33";0;519
"US";"5";0;519
"JP";"1";1,14285714285714;520
"JP";"10";1,14285714285714;520
"JP";"12";1,14285714285714;520
"JP";"17";1,14285714285714;520
"JP";"2";0;520
"JP";"26";0;520
"JP";"3";0;520
"JP";"32";1,14285714285714;520
"JP";"33";0;520
"JP";"35";0;520
"JP";"6";0;520
"JP";"8";1,14285714285714;520
"US";"1";0;520
"US";"10";0;520
"US";"12";0;520
"US";"17";0;520
"US";"2";0;520
"US";"26";0;520
"US";"3";0;520
"US";"32";0;520
"US";"33";8;520
"US";"35";0;520
"US";"6";0;520
"US";"8";0;520
"JP";"12";0;521
"JP";"2";0;521
"JP";"20";1,14285714285714;521
"JP";"25";0;521
"JP";"27";1,14285714285714;521
"JP";"31";1,14285714285714;521
"JP";"35";0;521
"JP";"6";1,14285714285714;521
"JP";"9";1,14285714285714;521
"US";"12";0;521
"US";"2";0;521
"US";"20";0;521
"US";"25";0;521
"US";"27";0;521
"US";"31";0;521
"US";"35";8;521
"US";"6";0;521
"US";"9";0;521
"JP";"10";0;522
"JP";"15";0;522
"JP";"21";0;522
"JP";"27";1,14285714285714;522
"JP";"3";1,14285714285714;522
"JP";"30";1,14285714285714;522
"JP";"6";1,14285714285714;522
"JP";"8";1,14285714285714;522
"JP";"9";0;522
"US";"10";0;522
"US";"15";0;522
"US";"21";0;522
"US";"27";0;522
"US";"3";0;522
"US";"30";0;522
"US";"6";0;522
"US";"8";0;522
"US";"9";8;522
"JP";"1";1,14285714285714;523
"JP";"14";0;523
"JP";"20";1,14285714285714;523
"JP";"23";0;523
"JP";"25";1,14285714285714;523
"JP";"26";1,14285714285714;523
"JP";"28";0;523
"JP";"34";0;523
"JP";"6";1,14285714285714;523
"US";"1";0;523
"US";"14";8;523
"US";"20";0;523
"US";"23";0;523
"US";"25";0;523
"US";"26";0;523
"US";"28";0;523
"US";"34";0;523
"US";"6";0;523
"JP";"1";0;524
"JP";"2";0;524
"JP";"20";1,14285714285714;524
"JP";"23";1,14285714285714;524
"JP";"30";1,14285714285714;524
"JP";"31";1,14285714285714;524
"JP";"35";0;524
"JP";"8";1,14285714285714;524
"JP";"9";0;524
"US";"1";0;524
"US";"2";0;524
"US";"20";0;524
"US";"23";0;524
"US";"30";0;524
"US";"31";0;524
"US";"35";8;524
"US";"8";0;524
"US";"9";0;524
"JP";"1";1,125;525
"JP";"10";0;525
"JP";"12";0;525
"JP";"13";1,125;525
"JP";"14";0;525
"JP";"17";0;525
"JP";"19";1,125;525
"JP";"2";1,125;525
"JP";"21";1,125;525
"JP";"25";0;525
"JP";"29";1,125;525
"JP";"3";1,125;525
"JP";"32";0;525
"JP";"6";0;525
"JP";"8";0;525
"JP";"9";1,125;525
"US";"1";0;525
"US";"10";0;525
"US";"12";0;525
"US";"13";0;525
"US";"14";0;525
"US";"17";0;525
"US";"19";0;525
"US";"2";0;525
"US";"21";0;525
"US";"25";0;525
"US";"29";0;525
"US";"3";0;525
"US";"32";0;525
"US";"6";0;525
"US";"8";9;525
"US";"9";0;525
"JP";"1";1,11111111111111;526
"JP";"2";0;526
"JP";"24";1,11111111111111;526
"JP";"27";1,11111111111111;526
"JP";"28";1,11111111111111;526
"JP";"30";1,11111111111111;526
"JP";"8";1,11111111111111;526
"US";"1";0;526
"US";"2";10;526
"US";"24";0;526
"US";"27";0;526
"US";"28";0;526
"US";"30";0;526
"US";"8";0;526
"JP";"1";1,2;527
"JP";"10";0;527
"JP";"12";1,2;527
"JP";"19";0;527
"JP";"2";0;527
"JP";"20";0;527
"JP";"23";0;527
"JP";"24";0;527
"JP";"25";0;527
"JP";"27";0;527
"JP";"30";0;527
"JP";"32";0;527
"JP";"35";1,2;527
"JP";"9";0;527
"US";"1";0;527
"US";"10";0;527
"US";"12";0;527
"US";"19";0;527
"US";"2";0;527
"US";"20";0;527
"US";"23";0;527
"US";"24";0;527
"US";"25";0;527
"US";"27";0;527
"US";"30";0;527
"US";"32";6;527
"US";"35";0;527
"US";"9";0;527
"JP";"1";1,125;528
"JP";"10";1,125;528
"JP";"17";0;528
"JP";"19";1,125;528
"JP";"20";0;528
"JP";"28";0;528
"JP";"3";1,125;528
"JP";"31";0;528
"JP";"35";1,125;528
"US";"1";0;528
"US";"10";0;528
"US";"17";0;528
"US";"19";0;528
"US";"20";9;528
"US";"28";0;528
"US";"3";0;528
"US";"31";0;528
"US";"35";0;528
"JP";"1";0;529
"JP";"10";1,16666666666667;529
"JP";"12";0;529
"JP";"23";0,583333333333333;529
"JP";"24";1,16666666666667;529
"JP";"25";1,16666666666667;529
"JP";"29";0;529
"JP";"3";0;529
"JP";"31";0;529
"JP";"32";0;529
"JP";"8";1,16666666666667;529
"US";"1";0;529
"US";"10";0;529
"US";"12";0;529
"US";"23";3,5;529
"US";"24";0;529
"US";"25";0;529
"US";"29";0;529
"US";"3";0;529
"US";"31";0;529
"US";"32";0;529
"US";"8";0;529
"JP";"10";1,11111111111111;530
"JP";"13";1,11111111111111;530
"JP";"17";1,11111111111111;530
"JP";"2";1,11111111111111;530
"JP";"25";0;530
"JP";"29";0;530
"JP";"3";1,11111111111111;530
"JP";"32";0;530
"JP";"34";1,11111111111111;530
"JP";"9";1,11111111111111;530
"US";"10";0;530
"US";"13";0;530
"US";"17";0;530
"US";"2";0;530
"US";"25";0;530
"US";"29";10;530
"US";"3";0;530
"US";"32";0;530
"US";"34";0;530
"US";"9";0;530
"JP";"1";1,14285714285714;531
"JP";"17";0;531
"JP";"18";0;531
"JP";"21";0;531
"JP";"26";1,14285714285714;531
"JP";"27";1,14285714285714;531
"JP";"28";1,14285714285714;531
"JP";"31";0;531
"JP";"32";0;531
"JP";"35";0;531
"JP";"8";1,14285714285714;531
"US";"1";0;531
"US";"17";0;531
"US";"18";8;531
"US";"21";0;531
"US";"26";0;531
"US";"27";0;531
"US";"28";0;531
"US";"31";0;531
"US";"32";0;531
"US";"35";0;531
"US";"8";0;531
"JP";"12";0;532
"JP";"17";0,583333333333333;532
"JP";"2";1,16666666666667;532
"JP";"20";1,16666666666667;532
"JP";"23";0;532
"JP";"25";0;532
"JP";"28";0;532
"JP";"30";1,16666666666667;532
"JP";"31";0;532
"JP";"35";1,16666666666667;532
"JP";"6";0;532
"JP";"9";0;532
"US";"12";0;532
"US";"17";3,5;532
"US";"2";0;532
"US";"20";0;532
"US";"23";0;532
"US";"25";0;532
"US";"28";0;532
"US";"30";0;532
"US";"31";0;532
"US";"35";0;532
"US";"6";0;532
"US";"9";0;532
"JP";"1";1,11111111111111;533
"JP";"13";1,11111111111111;533
"JP";"18";1,11111111111111;533
"JP";"2";1,11111111111111;533
"JP";"27";1,11111111111111;533
"JP";"30";0;533
"JP";"8";1,11111111111111;533
"JP";"9";1,11111111111111;533
"US";"1";0;533
"US";"13";0;533
"US";"18";0;533
"US";"2";0;533
"US";"27";0;533
"US";"30";10;533
"US";"8";0;533
"US";"9";0;533
"JP";"1";1,16666666666667;534
"JP";"2";1,16666666666667;534
"JP";"20";0;534
"JP";"21";0;534
"JP";"25";1,16666666666667;534
"JP";"29";0;534
"JP";"3";0;534
"JP";"30";1,16666666666667;534
"JP";"31";0;534
"JP";"32";0;534
"JP";"4";0;534
"JP";"6";1,16666666666667;534
"US";"1";0;534
"US";"2";0;534
"US";"20";0;534
"US";"21";0;534
"US";"25";0;534
"US";"29";7;534
"US";"3";0;534
"US";"30";0;534
"US";"31";0;534
"US";"32";0;534
"US";"4";0;534
"US";"6";0;534
"JP";"10";1,125;535
"JP";"2";1,125;535
"JP";"20";0;535
"JP";"21";1,125;535
"JP";"23";1,125;535
"JP";"27";0,5625;535
"JP";"31";1,125;535
"JP";"35";1,125;535
"JP";"8";0;535
"US";"10";0;535
"US";"2";0;535
"US";"20";0;535
"US";"21";0;535
"US";"23";0;535
"US";"27";4,5;535
"US";"31";0;535
"US";"35";0;535
"US";"8";0;535
"JP";"1";0;536
"JP";"10";0;536
"JP";"14";0;536
"JP";"15";0;536
"JP";"16";0;536
"JP";"2";1,16666666666667;536
"JP";"24";0;536
"JP";"27";1,16666666666667;536
"JP";"3";1,16666666666667;536
"JP";"32";0;536
"JP";"35";1,16666666666667;536
"JP";"5";1,16666666666667;536
"JP";"6";0;536
"JP";"8";1,16666666666667;536
"US";"1";0;536
"US";"10";7;536
"US";"14";0;536
"US";"15";0;536
"US";"16";0;536
"US";"2";0;536
"US";"24";0;536
"US";"27";0;536
"US";"3";0;536
"US";"32";0;536
"US";"35";0;536
"US";"5";0;536
"US";"6";0;536
"US";"8";0;536
"JP";"1";0;537
"JP";"10";0;537
"JP";"13";0;537
"JP";"17";1,14285714285714;537
"JP";"2";1,14285714285714;537
"JP";"20";0;537
"JP";"21";1,14285714285714;537
"JP";"24";0;537
"JP";"26";0;537
"JP";"27";1,14285714285714;537
"JP";"29";1,14285714285714;537
"JP";"30";0;537
"JP";"32";1,14285714285714;537
"JP";"5";0;537
"JP";"8";1,14285714285714;537
"US";"1";0;537
"US";"10";0;537
"US";"13";0;537
"US";"17";0;537
"US";"2";0;537
"US";"20";0;537
"US";"21";0;537
"US";"24";0;537
"US";"26";0;537
"US";"27";0;537
"US";"29";0;537
"US";"30";0;537
"US";"32";0;537
"US";"5";8;537
"US";"8";0;537
"JP";"10";0;538
"JP";"11";0;538
"JP";"14";0;538
"JP";"16";0;538
"JP";"19";0;538
"JP";"2";1,25;538
"JP";"20";0;538
"JP";"23";0;538
"JP";"27";1,25;538
"JP";"3";1,25;538
"JP";"30";0;538
"JP";"32";0;538
"JP";"34";0;538
"JP";"35";1,25;538
"JP";"4";0;538
"JP";"6";0;538
"US";"10";0;538
"US";"11";0;538
"US";"14";0;538
"US";"16";0;538
"US";"19";0;538
"US";"2";0;538
"US";"20";0;538
"US";"23";0;538
"US";"27";0;538
"US";"3";0;538
"US";"30";5;538
"US";"32";0;538
"US";"34";0;538
"US";"35";0;538
"US";"4";0;538
"US";"6";0;538
"JP";"1";1,125;539
"JP";"10";1,125;539
"JP";"12";1,125;539
"JP";"19";0;539
"JP";"2";1,125;539
"JP";"24";1,125;539
"JP";"28";1,125;539
"JP";"33";1,125;539
"JP";"5";0;539
"JP";"6";1,125;539
"US";"1";0;539
"US";"10";0;539
"US";"12";0;539
"US";"19";9;539
"US";"2";0;539
"US";"24";0;539
"US";"28";0;539
"US";"33";0;539
"US";"5";0;539
"US";"6";0;539
"JP";"1";0;540
"JP";"10";1,125;540
"JP";"18";1,125;540
"JP";"20";0;540
"JP";"21";0;540
"JP";"27";1,125;540
"JP";"29";1,125;540
"JP";"31";0;540
"JP";"35";1,125;540
"JP";"6";1,125;540
"JP";"8";1,125;540
"JP";"9";1,125;540
"US";"1";9;540
"US";"10";0;540
"US";"18";0;540
"US";"20";0;540
"US";"21";0;540
"US";"27";0;540
"US";"29";0;540
"US";"31";0;540
"US";"35";0;540
"US";"6";0;540
"US";"8";0;540
"US";"9";0;540
"JP";"12";0;541
"JP";"2";0;541
"JP";"26";1,125;541
"JP";"29";1,125;541
"JP";"30";1,125;541
"JP";"32";1,125;541
"JP";"35";1,125;541
"JP";"6";0;541
"US";"12";0;541
"US";"2";9;541
"US";"26";0;541
"US";"29";0;541
"US";"30";0;541
"US";"32";0;541
"US";"35";0;541
"US";"6";0;541
"JP";"1";1,125;542
"JP";"10";1,125;542
"JP";"2";1,125;542
"JP";"21";0;542
"JP";"26";1,125;542
"JP";"29";0;542
"JP";"31";1,125;542
